FIPS_Code,State,Area_name,City/Suburb/Town/Rural,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009
38003,ND,"Barnes County, ND",Town,"6,029","5,837",192,3.2,"5,907","5,739",168,2.8,"6,029","5,840",189,3.1,"6,101","5,902",199,3.3,"6,113","5,915",198,3.2,"6,060","5,856",204,3.4,"5,973","5,764",209,3.5,"6,035","5,852",183,3.0,"6,289","6,110",179,2.8,"6,275","6,017",258,4.1
38099,ND,"Walsh County, ND",Town,"6,459","6,227",232,3.6,"6,361","6,156",205,3.2,"6,094","5,851",243,4.0,"6,072","5,831",241,4.0,"5,953","5,679",274,4.6,"5,907","5,631",276,4.7,"5,851","5,589",262,4.5,"5,737","5,502",235,4.1,"5,696","5,455",241,4.2,"5,617","5,355",262,4.7
39065,OH,"Hardin County, OH",Town,"15,706","15,008",698,4.4,"15,564","14,803",761,4.9,"15,493","14,556",937,6.0,"15,523","14,535",988,6.4,"15,772","14,723","1,049",6.7,"16,198","15,216",982,6.1,"16,003","15,109",894,5.6,"15,924","14,970",954,6.0,"15,169","14,063","1,106",7.3,"15,057","13,214","1,843",12.2
39067,OH,"Harrison County, OH",Town,"7,176","6,775",401,5.6,"7,385","7,018",367,5.0,"7,430","6,907",523,7.0,"7,371","6,799",572,7.8,"7,419","6,869",550,7.4,"7,508","7,007",501,6.7,"7,480","7,032",448,6.0,"7,472","7,006",466,6.2,"7,407","6,867",540,7.3,"7,281","6,433",848,11.6
39069,OH,"Henry County, OH",Town,"15,234","14,529",705,4.6,"15,227","14,478",749,4.9,"15,464","14,504",960,6.2,"15,931","14,853","1,078",6.8,"15,959","14,913","1,046",6.6,"15,843","14,837","1,006",6.3,"16,202","15,223",979,6.0,"16,049","15,036","1,013",6.3,"15,841","14,564","1,277",8.1,"15,683","13,561","2,122",13.5
39105,OH,"Meigs County, OH",Town,"9,834","9,068",766,7.8,"9,783","9,092",691,7.1,"9,459","8,586",873,9.2,"9,170","8,117","1,053",11.5,"9,019","8,012","1,007",11.2,"9,041","8,126",915,10.1,"9,217","8,447",770,8.4,"9,343","8,506",837,9.0,"9,230","8,291",939,10.2,"9,369","7,974","1,395",14.9
39125,OH,"Paulding County, OH",Town,"10,467","10,036",431,4.1,"10,727","10,226",501,4.7,"10,618","10,017",601,5.7,"10,419","9,743",676,6.5,"10,379","9,757",622,6.0,"10,717","10,131",586,5.5,"10,662","10,141",521,4.9,"11,051","10,498",553,5.0,"10,889","10,102",787,7.2,"10,409","8,968","1,441",13.8
39137,OH,"Putnam County, OH",Town,"18,240","17,593",647,3.5,"17,939","17,203",736,4.1,"17,911","17,053",858,4.8,"17,978","16,796","1,182",6.6,"17,539","16,323","1,216",6.9,"17,689","16,733",956,5.4,"17,982","17,138",844,4.7,"18,416","17,531",885,4.8,"18,611","17,521","1,090",5.9,"18,192","16,252","1,940",10.7
39171,OH,"Williams County, OH",Town,"21,211","20,403",808,3.8,"20,792","19,701","1,091",5.2,"20,135","18,827","1,308",6.5,"19,792","18,406","1,386",7.0,"19,605","18,322","1,283",6.5,"19,536","18,309","1,227",6.3,"19,947","18,762","1,185",5.9,"19,932","18,724","1,208",6.1,"20,086","18,518","1,568",7.8,"20,074","16,890","3,184",15.9
40001,OK,"Adair County, OK",Town,"9,187","8,868",319,3.5,"9,152","8,777",375,4.1,"9,183","8,742",441,4.8,"9,792","9,038",754,7.7,"9,892","9,301",591,6.0,"9,976","9,510",466,4.7,"10,390","9,946",444,4.3,"10,855","10,356",499,4.6,"10,809","10,299",510,4.7,"11,203","10,281",922,8.2
40035,OK,"Craig County, OK",Town,"6,909","6,668",241,3.5,"6,757","6,495",262,3.9,"6,645","6,311",334,5.0,"6,684","6,316",368,5.5,"6,621","6,311",310,4.7,"6,662","6,371",291,4.4,"6,798","6,519",279,4.1,"7,390","7,060",330,4.5,"7,402","7,130",272,3.7,"7,564","7,129",435,5.8
40041,OK,"Delaware County, OK",Town,"15,941","15,377",564,3.5,"16,209","15,565",644,4.0,"16,565","15,771",794,4.8,"16,824","15,884",940,5.6,"17,073","16,226",847,5.0,"17,258","16,470",788,4.6,"17,370","16,610",760,4.4,"18,359","17,545",814,4.4,"18,859","18,102",757,4.0,"19,720","18,409","1,311",6.6
40061,OK,"Haskell County, OK",Town,"5,083","4,865",218,4.3,"5,490","5,260",230,4.2,"5,591","5,293",298,5.3,"5,617","5,255",362,6.4,"5,234","4,956",278,5.3,"5,273","5,040",233,4.4,"5,431","5,210",221,4.1,"5,641","5,419",222,3.9,"5,943","5,729",214,3.6,"6,194","5,705",489,7.9
40075,OK,"Kiowa County, OK",Town,"4,585","4,460",125,2.7,"4,549","4,401",148,3.3,"4,563","4,394",169,3.7,"4,481","4,268",213,4.8,"4,300","4,108",192,4.5,"4,067","3,884",183,4.5,"3,917","3,738",179,4.6,"3,956","3,787",169,4.3,"4,024","3,878",146,3.6,"4,160","3,895",265,6.4
40091,OK,"McIntosh County, OK",Town,"7,905","7,553",352,4.5,"8,042","7,640",402,5.0,"8,080","7,581",499,6.2,"8,246","7,636",610,7.4,"8,472","7,919",553,6.5,"8,424","7,946",478,5.7,"8,238","7,826",412,5.0,"8,480","8,034",446,5.3,"8,561","8,167",394,4.6,"8,944","8,214",730,8.2
40095,OK,"Marshall County, OK",Town,"5,699","5,493",206,3.6,"5,668","5,435",233,4.1,"5,777","5,508",269,4.7,"5,928","5,643",285,4.8,"6,101","5,813",288,4.7,"6,132","5,842",290,4.7,"6,283","6,031",252,4.0,"6,368","6,100",268,4.2,"6,539","6,285",254,3.9,"6,588","6,037",551,8.4
40097,OK,"Mayes County, OK",Town,"17,949","17,367",582,3.2,"17,834","17,094",740,4.1,"16,811","15,671","1,140",6.8,"16,495","15,281","1,214",7.4,"16,388","15,435",953,5.8,"16,631","15,832",799,4.8,"17,259","16,545",714,4.1,"18,223","17,461",762,4.2,"18,479","17,729",750,4.1,"18,569","16,943","1,626",8.8
40105,OK,"Nowata County, OK",Town,"4,850","4,688",162,3.3,"4,822","4,617",205,4.3,"4,909","4,635",274,5.6,"4,938","4,640",298,6.0,"4,887","4,616",271,5.5,"4,876","4,630",246,5.0,"4,781","4,569",212,4.4,"4,903","4,667",236,4.8,"5,010","4,804",206,4.1,"5,244","4,774",470,9.0
40141,OK,"Tillman County, OK",Town,"3,790","3,671",119,3.1,"3,690","3,540",150,4.1,"3,803","3,648",155,4.1,"3,767","3,599",168,4.5,"3,619","3,456",163,4.5,"3,493","3,329",164,4.7,"3,482","3,337",145,4.2,"3,450","3,294",156,4.5,"3,509","3,372",137,3.9,"3,579","3,321",258,7.2
41031,OR,"Jefferson County, OR",Town,"8,779","8,306",473,5.4,"8,678","8,095",583,6.7,"8,776","8,184",592,6.7,"8,823","8,210",613,6.9,"8,970","8,400",570,6.4,"9,077","8,534",543,6.0,"9,180","8,662",518,5.6,"9,236","8,612",624,6.8,"9,296","8,402",894,9.6,"9,295","7,952","1,343",14.4
42009,PA,"Bedford County, PA",Town,"24,686","23,309","1,377",5.6,"24,240","22,525","1,715",7.1,"24,794","22,943","1,851",7.5,"23,683","21,710","1,973",8.3,"24,013","22,179","1,834",7.6,"23,400","21,725","1,675",7.2,"23,150","21,789","1,361",5.9,"23,569","22,191","1,378",5.8,"24,425","22,753","1,672",6.8,"24,275","21,656","2,619",10.8
42117,PA,"Tioga County, PA",Town,"20,062","19,164",898,4.5,"20,508","19,221","1,287",6.3,"20,782","19,449","1,333",6.4,"20,283","19,010","1,273",6.3,"21,174","19,957","1,217",5.7,"20,997","19,766","1,231",5.9,"20,235","19,106","1,129",5.6,"20,394","19,239","1,155",5.7,"20,588","19,334","1,254",6.1,"20,410","18,446","1,964",9.6
45005,SC,"Allendale County, SC",Town,"3,696","3,502",194,5.2,"3,616","3,392",224,6.2,"3,509","3,236",273,7.8,"3,419","3,107",312,9.1,"3,305","2,958",347,10.5,"3,305","2,926",379,11.5,"3,952","3,527",425,10.8,"3,610","3,211",399,11.1,"3,387","2,793",594,17.5,"3,425","2,709",716,20.9
45011,SC,"Barnwell County, SC",Town,"10,192","9,676",516,5.1,"9,933","9,231",702,7.1,"9,709","8,870",839,8.6,"9,623","8,657",966,10.0,"9,507","8,528",979,10.3,"9,417","8,497",920,9.8,"9,448","8,444","1,004",10.6,"8,966","8,072",894,10.0,"8,915","7,880","1,035",11.6,"9,066","7,490","1,576",17.4
45027,SC,"Clarendon County, SC",Town,"13,000","12,288",712,5.5,"12,632","11,663",969,7.7,"12,659","11,602","1,057",8.3,"12,842","11,657","1,185",9.2,"12,730","11,495","1,235",9.7,"12,791","11,450","1,341",10.5,"13,197","11,904","1,293",9.8,"12,843","11,690","1,153",9.0,"12,643","11,326","1,317",10.4,"12,847","10,890","1,957",15.2
45029,SC,"Colleton County, SC",Town,"15,881","15,268",613,3.9,"15,678","14,875",803,5.1,"15,928","14,886","1,042",6.5,"16,211","14,956","1,255",7.7,"16,397","15,101","1,296",7.9,"16,423","15,149","1,274",7.8,"17,207","16,016","1,191",6.9,"16,690","15,601","1,089",6.5,"16,805","15,328","1,477",8.8,"17,303","15,011","2,292",13.2
45033,SC,"Dillon County, SC",Town,"13,600","12,665",935,6.9,"12,918","11,712","1,206",9.3,"12,978","11,852","1,126",8.7,"13,294","11,962","1,332",10.0,"13,026","11,649","1,377",10.6,"13,594","12,206","1,388",10.2,"13,678","12,326","1,352",9.9,"13,192","11,909","1,283",9.7,"13,115","11,673","1,442",11.0,"13,879","11,723","2,156",15.5
45049,SC,"Hampton County, SC",Town,"8,292","7,929",363,4.4,"8,056","7,550",506,6.3,"8,162","7,508",654,8.0,"8,071","7,268",803,9.9,"7,780","6,989",791,10.2,"7,792","7,091",701,9.0,"8,125","7,504",621,7.6,"7,969","7,398",571,7.2,"7,797","7,051",746,9.6,"8,011","6,810","1,201",15.0
45061,SC,"Lee County, SC",Town,"8,250","7,776",474,5.7,"8,117","7,534",583,7.2,"8,115","7,459",656,8.1,"8,324","7,576",748,9.0,"8,288","7,503",785,9.5,"8,333","7,480",853,10.2,"8,548","7,678",870,10.2,"8,265","7,546",719,8.7,"8,209","7,392",817,10.0,"8,554","7,316","1,238",14.5
45065,SC,"McCormick County, SC",Town,"3,732","3,492",240,6.4,"3,675","3,314",361,9.8,"3,648","3,217",431,11.8,"3,659","3,171",488,13.3,"3,504","3,083",421,12.0,"3,569","3,139",430,12.0,"3,672","3,243",429,11.7,"3,557","3,178",379,10.7,"3,482","3,083",399,11.5,"3,448","2,885",563,16.3
45067,SC,"Marion County, SC",Town,"15,441","13,978","1,463",9.5,"14,513","12,706","1,807",12.5,"14,056","12,390","1,666",11.9,"14,389","12,417","1,972",13.7,"14,356","12,256","2,100",14.6,"13,887","11,845","2,042",14.7,"13,697","11,947","1,750",12.8,"13,091","11,479","1,612",12.3,"12,935","11,051","1,884",14.6,"13,019","10,333","2,686",20.6
45089,SC,"Williamsburg County, SC",Town,"15,090","13,928","1,162",7.7,"14,946","13,395","1,551",10.4,"14,944","13,205","1,739",11.6,"15,674","13,544","2,130",13.6,"15,298","13,306","1,992",13.0,"15,663","13,774","1,889",12.1,"16,007","14,319","1,688",10.5,"15,510","14,016","1,494",9.6,"15,608","13,880","1,728",11.1,"15,968","13,613","2,355",14.7
46019,SD,"Butte County, SD",Town,"4,781","4,648",133,2.8,"4,852","4,700",152,3.1,"4,973","4,818",155,3.1,"5,079","4,908",171,3.4,"5,130","4,950",180,3.5,"5,137","4,966",171,3.3,"5,376","5,237",139,2.6,"5,267","5,125",142,2.7,"5,392","5,242",150,2.8,"5,389","5,136",253,4.7
46047,SD,"Fall River County, SD",Town,"3,537","3,402",135,3.8,"3,621","3,482",139,3.8,"3,698","3,554",144,3.9,"3,789","3,615",174,4.6,"3,825","3,665",160,4.2,"3,866","3,719",147,3.8,"3,774","3,647",127,3.4,"3,701","3,581",120,3.2,"3,695","3,569",126,3.4,"3,768","3,558",210,5.6
46079,SD,"Lake County, SD",Town,"6,547","6,385",162,2.5,"6,680","6,491",189,2.8,"6,740","6,523",217,3.2,"6,617","6,373",244,3.7,"6,621","6,385",236,3.6,"6,670","6,435",235,3.5,"6,693","6,495",198,3.0,"6,793","6,596",197,2.9,"6,702","6,489",213,3.2,"6,658","6,265",393,5.9
46102,SD,"Oglala Lakota County, SD",Town,"2,849","2,600",249,8.7,"3,664","3,385",279,7.6,"3,776","3,497",279,7.4,"3,904","3,544",360,9.2,"3,879","3,533",346,8.9,"3,930","3,529",401,10.2,"4,006","3,690",316,7.9,"3,746","3,451",295,7.9,"3,727","3,411",316,8.5,"3,934","3,536",398,10.1
47017,TN,"Carroll County, TN",Town,"14,217","13,120","1,097",7.7,"13,872","12,871","1,001",7.2,"13,984","12,731","1,253",9.0,"13,893","12,627","1,266",9.1,"13,763","12,648","1,115",8.1,"13,517","12,495","1,022",7.6,"13,987","13,089",898,6.4,"13,747","12,887",860,6.3,"13,797","12,552","1,245",9.0,"13,642","11,522","2,120",15.5
47025,TN,"Claiborne County, TN",Town,"12,590","11,971",619,4.9,"12,458","11,799",659,5.3,"12,826","12,125",701,5.5,"12,854","12,125",729,5.7,"12,684","11,991",693,5.5,"12,885","12,167",718,5.6,"13,395","12,658",737,5.5,"13,156","12,456",700,5.3,"13,356","12,367",989,7.4,"13,083","11,555","1,528",11.7
47053,TN,"Gibson County, TN",Town,"23,210","21,991","1,219",5.3,"22,581","20,882","1,699",7.5,"22,245","20,550","1,695",7.6,"21,994","20,130","1,864",8.5,"21,496","19,767","1,729",8.0,"20,592","18,851","1,741",8.5,"21,122","19,471","1,651",7.8,"20,967","19,530","1,437",6.9,"21,231","19,246","1,985",9.3,"21,414","18,361","3,053",14.3
47071,TN,"Hardin County, TN",Town,"11,630","11,017",613,5.3,"11,454","10,746",708,6.2,"11,664","10,808",856,7.3,"11,658","10,605","1,053",9.0,"11,362","10,515",847,7.5,"11,151","10,341",810,7.3,"11,741","11,003",738,6.3,"11,934","11,289",645,5.4,"11,913","11,017",896,7.5,"11,778","10,353","1,425",12.1
47077,TN,"Henderson County, TN",Town,"12,826","12,199",627,4.9,"12,536","11,697",839,6.7,"12,729","11,724","1,005",7.9,"13,049","12,025","1,024",7.8,"13,271","12,370",901,6.8,"12,587","11,657",930,7.4,"12,364","11,521",843,6.8,"12,084","11,310",774,6.4,"12,109","10,887","1,222",10.1,"11,947","9,847","2,100",17.6
47091,TN,"Johnson County, TN",Town,"6,914","6,459",455,6.6,"6,761","6,244",517,7.6,"7,001","6,421",580,8.3,"6,962","6,372",590,8.5,"6,913","6,378",535,7.7,"6,927","6,361",566,8.2,"7,289","6,802",487,6.7,"7,365","6,956",409,5.6,"7,290","6,668",622,8.5,"7,406","6,483",923,12.5
47103,TN,"Lincoln County, TN",Town,"15,769","15,216",553,3.5,"15,853","15,177",676,4.3,"16,274","15,556",718,4.4,"16,075","15,244",831,5.2,"15,960","15,134",826,5.2,"16,366","15,592",774,4.7,"17,166","16,435",731,4.3,"17,413","16,798",615,3.5,"17,252","16,414",838,4.9,"17,003","15,821","1,182",7.0
47109,TN,"McNairy County, TN",Town,"11,729","11,218",511,4.4,"11,964","11,279",685,5.7,"12,258","11,486",772,6.3,"12,230","11,406",824,6.7,"12,215","11,485",730,6.0,"12,169","11,443",726,6.0,"12,348","11,581",767,6.2,"12,335","11,602",733,5.9,"11,540","10,507","1,033",9.0,"10,988","9,498","1,490",13.6
47123,TN,"Monroe County, TN",Town,"17,383","16,461",922,5.3,"17,360","16,145","1,215",7.0,"17,522","16,157","1,365",7.8,"17,771","16,408","1,363",7.7,"18,051","16,896","1,155",6.4,"18,423","17,309","1,114",6.0,"19,587","18,444","1,143",5.8,"19,496","18,364","1,132",5.8,"18,987","17,128","1,859",9.8,"18,594","15,436","3,158",17.0
47151,TN,"Scott County, TN",Town,"8,622","8,178",444,5.1,"8,779","8,196",583,6.6,"8,614","7,714",900,10.4,"8,478","7,670",808,9.5,"8,389","7,780",609,7.3,"8,417","7,838",579,6.9,"8,766","8,169",597,6.8,"8,712","8,105",607,7.0,"8,547","7,573",974,11.4,"8,439","6,936","1,503",17.8
47181,TN,"Wayne County, TN",Town,"6,695","6,151",544,8.1,"6,720","6,114",606,9.0,"6,832","6,239",593,8.7,"6,697","6,044",653,9.8,"6,592","6,031",561,8.5,"6,483","5,697",786,12.1,"6,626","5,929",697,10.5,"6,626","6,141",485,7.3,"6,650","5,990",660,9.9,"6,642","5,777",865,13.0
48023,TX,"Baylor County, TX",Town,"1,851","1,764",87,4.7,"1,854","1,764",90,4.9,"1,869","1,755",114,6.1,"2,028","1,906",122,6.0,"2,009","1,900",109,5.4,"1,871","1,781",90,4.8,"1,923","1,843",80,4.2,"2,025","1,948",77,3.8,"2,033","1,957",76,3.7,"1,967","1,857",110,5.6
48063,TX,"Camp County, TX",Town,"5,228","4,954",274,5.2,"5,292","5,004",288,5.4,"5,511","5,146",365,6.6,"5,904","5,500",404,6.8,"5,487","5,158",329,6.0,"5,397","5,082",315,5.8,"5,498","5,216",282,5.1,"5,555","5,299",256,4.6,"5,565","5,293",272,4.9,"5,759","5,251",508,8.8
48067,TX,"Cass County, TX",Town,"13,566","12,759",807,5.9,"13,458","12,586",872,6.5,"13,733","12,627","1,106",8.1,"13,757","12,652","1,105",8.0,"13,712","12,746",966,7.0,"13,400","12,558",842,6.3,"13,039","12,264",775,5.9,"12,985","12,277",708,5.5,"12,904","12,113",791,6.1,"13,372","11,861","1,511",11.3
48069,TX,"Castro County, TX",Town,"3,998","3,850",148,3.7,"3,897","3,739",158,4.1,"3,689","3,512",177,4.8,"3,936","3,733",203,5.2,"3,685","3,500",185,5.0,"3,402","3,213",189,5.6,"3,232","3,079",153,4.7,"3,425","3,296",129,3.8,"3,604","3,474",130,3.6,"3,704","3,527",177,4.8
48083,TX,"Coleman County, TX",Town,"4,226","4,021",205,4.9,"4,171","3,964",207,5.0,"4,348","4,062",286,6.6,"4,375","4,095",280,6.4,"4,281","4,042",239,5.6,"4,337","4,135",202,4.7,"4,276","4,090",186,4.3,"4,371","4,216",155,3.5,"4,365","4,186",179,4.1,"4,394","4,092",302,6.9
48095,TX,"Concho County, TX",Town,"1,439","1,357",82,5.7,"1,450","1,375",75,5.2,"1,391","1,308",83,6.0,"1,478","1,382",96,6.5,"1,396","1,310",86,6.2,"1,382","1,300",82,5.9,"1,323","1,251",72,5.4,"1,317","1,250",67,5.1,"1,329","1,260",69,5.2,"1,352","1,256",96,7.1
48103,TX,"Crane County, TX",Town,"1,615","1,527",88,5.4,"1,485","1,412",73,4.9,"1,571","1,456",115,7.3,"1,684","1,560",124,7.4,"1,586","1,490",96,6.1,"1,586","1,504",82,5.2,"1,723","1,647",76,4.4,"1,647","1,579",68,4.1,"1,705","1,635",70,4.1,"1,776","1,622",154,8.7
48123,TX,"DeWitt County, TX",Town,"9,001","8,609",392,4.4,"9,256","8,839",417,4.5,"9,262","8,732",530,5.7,"9,671","9,119",552,5.7,"9,379","8,859",520,5.5,"9,377","8,939",438,4.7,"9,213","8,800",413,4.5,"8,994","8,636",358,4.0,"9,053","8,678",375,4.1,"9,203","8,513",690,7.5
48127,TX,"Dimmit County, TX",Town,"3,872","3,532",340,8.8,"3,878","3,578",300,7.7,"4,025","3,655",370,9.2,"4,248","3,847",401,9.4,"3,995","3,635",360,9.0,"3,830","3,512",318,8.3,"3,831","3,536",295,7.7,"3,961","3,709",252,6.4,"3,970","3,708",262,6.6,"4,210","3,791",419,10.0
48133,TX,"Eastland County, TX",Town,"8,607","8,190",417,4.8,"8,704","8,278",426,4.9,"8,730","8,214",516,5.9,"8,645","8,084",561,6.5,"8,558","8,072",486,5.7,"8,527","8,079",448,5.3,"8,329","7,921",408,4.9,"8,126","7,770",356,4.4,"8,452","8,073",379,4.5,"8,616","7,968",648,7.5
48153,TX,"Floyd County, TX",Town,"3,484","3,314",170,4.9,"3,480","3,286",194,5.6,"3,474","3,246",228,6.6,"3,669","3,407",262,7.1,"3,489","3,261",228,6.5,"3,269","3,080",189,5.8,"3,129","2,942",187,6.0,"3,135","2,970",165,5.3,"3,215","3,063",152,4.7,"3,230","3,020",210,6.5
48169,TX,"Garza County, TX",Town,"2,125","2,031",94,4.4,"2,330","2,243",87,3.7,"2,214","2,095",119,5.4,"2,306","2,170",136,5.9,"2,326","2,201",125,5.4,"2,409","2,300",109,4.5,"2,550","2,451",99,3.9,"2,425","2,342",83,3.4,"2,404","2,312",92,3.8,"2,464","2,337",127,5.2
48193,TX,"Hamilton County, TX",Town,"4,057","3,902",155,3.8,"4,214","4,055",159,3.8,"4,306","4,118",188,4.4,"4,481","4,261",220,4.9,"4,278","4,082",196,4.6,"3,975","3,789",186,4.7,"4,001","3,831",170,4.2,"4,026","3,883",143,3.6,"4,263","4,110",153,3.6,"4,365","4,121",244,5.6
48207,TX,"Haskell County, TX",Town,"2,907","2,782",125,4.3,"3,119","2,996",123,3.9,"2,937","2,786",151,5.1,"3,140","2,965",175,5.6,"3,204","3,063",141,4.4,"3,161","3,040",121,3.8,"2,944","2,827",117,4.0,"3,056","2,947",109,3.6,"3,257","3,152",105,3.2,"3,249","3,085",164,5.0
48239,TX,"Jackson County, TX",Town,"6,821","6,565",256,3.8,"6,870","6,564",306,4.5,"6,720","6,323",397,5.9,"6,870","6,468",402,5.9,"6,712","6,321",391,5.8,"6,654","6,322",332,5.0,"6,403","6,105",298,4.7,"6,637","6,383",254,3.8,"6,813","6,536",277,4.1,"6,941","6,431",510,7.3
48241,TX,"Jasper County, TX",Town,"15,391","14,272","1,119",7.3,"15,552","14,222","1,330",8.6,"15,887","14,411","1,476",9.3,"16,196","14,632","1,564",9.7,"15,795","14,385","1,410",8.9,"15,658","14,382","1,276",8.1,"15,587","14,597",990,6.4,"15,495","14,612",883,5.7,"15,484","14,503",981,6.3,"15,977","14,368","1,609",10.1
48247,TX,"Jim Hogg County, TX",Town,"2,188","2,055",133,6.1,"2,205","2,100",105,4.8,"2,369","2,221",148,6.2,"2,470","2,319",151,6.1,"2,564","2,437",127,5.0,"2,628","2,501",127,4.8,"2,691","2,574",117,4.3,"2,738","2,633",105,3.8,"2,771","2,666",105,3.8,"3,017","2,785",232,7.7
48279,TX,"Lamb County, TX",Town,"6,933","6,585",348,5.0,"7,223","6,836",387,5.4,"7,163","6,772",391,5.5,"7,567","7,124",443,5.9,"7,474","7,047",427,5.7,"7,243","6,886",357,4.9,"7,037","6,708",329,4.7,"6,975","6,692",283,4.1,"7,098","6,784",314,4.4,"7,101","6,596",505,7.1
48283,TX,"La Salle County, TX",Town,"2,208","2,050",158,7.2,"2,217","2,066",151,6.8,"2,255","2,066",189,8.4,"2,365","2,181",184,7.8,"2,344","2,188",156,6.7,"2,608","2,460",148,5.7,"2,741","2,601",140,5.1,"2,757","2,621",136,4.9,"2,911","2,754",157,5.4,"2,928","2,658",270,9.2
48285,TX,"Lavaca County, TX",Town,"9,625","9,319",306,3.2,"9,411","9,097",314,3.3,"9,475","9,080",395,4.2,"10,101","9,672",429,4.2,"10,215","9,847",368,3.6,"10,398","10,019",379,3.6,"10,230","9,853",377,3.7,"10,110","9,790",320,3.2,"9,916","9,572",344,3.5,"10,035","9,466",569,5.7
48293,TX,"Limestone County, TX",Town,"9,593","9,133",460,4.8,"9,859","9,393",466,4.7,"10,126","9,555",571,5.6,"10,405","9,774",631,6.1,"10,502","9,941",561,5.3,"10,372","9,838",534,5.1,"10,237","9,746",491,4.8,"10,330","9,890",440,4.3,"10,736","10,269",467,4.3,"11,266","10,561",705,6.3
48313,TX,"Madison County, TX",Town,"4,859","4,619",240,4.9,"4,945","4,689",256,5.2,"4,999","4,701",298,6.0,"5,193","4,852",341,6.6,"5,038","4,729",309,6.1,"4,944","4,655",289,5.8,"4,948","4,685",263,5.3,"4,985","4,751",234,4.7,"4,983","4,723",260,5.2,"5,343","4,949",394,7.4
48343,TX,"Morris County, TX",Town,"5,960","5,576",384,6.4,"5,928","5,519",409,6.9,"5,993","5,422",571,9.5,"6,114","5,575",539,8.8,"5,995","5,544",451,7.5,"6,120","5,744",376,6.1,"6,159","5,822",337,5.5,"6,050","5,729",321,5.3,"6,071","5,706",365,6.0,"6,095","5,193",902,14.8
48365,TX,"Panola County, TX",Town,"10,424","9,830",594,5.7,"10,645","10,058",587,5.5,"10,841","10,105",736,6.8,"11,112","10,341",771,6.9,"11,323","10,679",644,5.7,"11,669","11,090",579,5.0,"12,001","11,475",526,4.4,"12,385","11,908",477,3.9,"13,013","12,506",507,3.9,"13,236","12,268",968,7.3
48383,TX,"Reagan County, TX",Town,"1,628","1,571",57,3.5,"1,666","1,611",55,3.3,"1,606","1,538",68,4.2,"1,673","1,606",67,4.0,"1,924","1,862",62,3.2,"2,190","2,136",54,2.5,"2,286","2,229",57,2.5,"2,395","2,345",50,2.1,"2,544","2,491",53,2.1,"2,221","2,088",133,6.0
48387,TX,"Red River County, TX",Town,"6,801","6,465",336,4.9,"6,698","6,149",549,8.2,"6,444","5,932",512,7.9,"6,485","6,004",481,7.4,"6,450","6,019",431,6.7,"6,288","5,896",392,6.2,"6,233","5,885",348,5.6,"6,062","5,757",305,5.0,"5,932","5,546",386,6.5,"6,027","5,477",550,9.1
48391,TX,"Refugio County, TX",Town,"3,700","3,541",159,4.3,"3,639","3,474",165,4.5,"3,674","3,486",188,5.1,"3,886","3,700",186,4.8,"3,932","3,721",211,5.4,"3,869","3,675",194,5.0,"3,808","3,632",176,4.6,"3,865","3,720",145,3.8,"4,041","3,884",157,3.9,"4,152","3,887",265,6.4
48399,TX,"Runnels County, TX",Town,"5,297","5,043",254,4.8,"5,208","4,973",235,4.5,"5,175","4,924",251,4.9,"4,932","4,654",278,5.6,"4,845","4,602",243,5.0,"4,631","4,389",242,5.2,"4,398","4,159",239,5.4,"4,419","4,223",196,4.4,"4,461","4,247",214,4.8,"4,574","4,233",341,7.5
48437,TX,"Swisher County, TX",Town,"3,892","3,734",158,4.1,"3,908","3,744",164,4.2,"3,915","3,728",187,4.8,"4,041","3,829",212,5.2,"3,884","3,671",213,5.5,"3,623","3,450",173,4.8,"3,502","3,345",157,4.5,"3,489","3,338",151,4.3,"3,560","3,401",159,4.5,"3,659","3,450",209,5.7
48445,TX,"Terry County, TX",Town,"5,620","5,341",279,5.0,"5,779","5,469",310,5.4,"5,580","5,254",326,5.8,"5,837","5,449",388,6.6,"5,709","5,348",361,6.3,"5,781","5,451",330,5.7,"5,622","5,328",294,5.2,"5,716","5,451",265,4.6,"5,866","5,620",246,4.2,"6,046","5,632",414,6.8
