League,Season,Date,game_id,Var,Goal,Team,Win,d_rating,o_rating
LaLiga,2019-2020,11/10/2019,6300,Home,3,Atlético Madrid,1,0.88317883,1.1446762
LaLiga,2019-2020,11/10/2019,6301,Away,0,Osasuna,0,0.77617604,0.51167846
LaLiga,2019-2020,11/10/2019,6301,Home,0,Getafe,0,0.77617604,0.101688005
LaLiga,2019-2020,11/10/2019,6302,Away,2,Sevilla,1,0.9038975,0.3391592
LaLiga,2019-2020,11/10/2019,6302,Home,1,Betis,0,1.1677879,0.17458436
LaLiga,2019-2020,11/2/2019,6283,Away,2,Valencia,1,1.4112879,0.6838411
LaLiga,2019-2020,11/2/2019,6283,Home,1,Espanyol,0,0.94988644,0.0098354
LaLiga,2019-2020,11/2/2019,6284,Away,1,Barcelona,0,1.6803484,1.7576514
LaLiga,2019-2020,11/2/2019,6284,Home,3,Levante,1,0.8157066,1.4889778
LaLiga,2019-2020,11/2/2019,6285,Away,1,Atlético Madrid,0,0.9161183,0.47920308
LaLiga,2019-2020,11/2/2019,6285,Home,1,Sevilla,0,0.9511642,0.5126941
LaLiga,2019-2020,11/2/2019,6286,Away,0,Betis,0,1.2756026,1.4646525
LaLiga,2019-2020,11/2/2019,6286,Home,0,Real Madrid,0,1.3467609,1.1724931
LaLiga,2019-2020,11/22/2019,6303,Away,1,Mallorca,0,1.1605309,1.5685288
LaLiga,2019-2020,11/22/2019,6303,Home,2,Levante,1,0.94279325,0.48449627
LaLiga,2019-2020,11/23/2019,6304,Away,2,Barcelona,1,1.5950108,1.8167639
LaLiga,2019-2020,11/23/2019,6304,Home,1,Leganés,0,1.1423595,0.2981234
LaLiga,2019-2020,11/23/2019,6305,Away,1,Valencia,0,0.9899359,0.20915335
LaLiga,2019-2020,11/23/2019,6305,Home,2,Betis,1,0.9513266,0.70967185
LaLiga,2019-2020,11/23/2019,6306,Away,1,Atlético Madrid,0,1.0336988,1.1824305
LaLiga,2019-2020,11/23/2019,6306,Home,1,Granada,0,1.0413829,0.08930526
LaLiga,2019-2020,11/23/2019,6307,Away,1,Real Sociedad,0,1.3948553,1.1144189
LaLiga,2019-2020,11/23/2019,6307,Home,3,Real Madrid,1,0.9834687,2.7306142
LaLiga,2019-2020,11/24/2019,6308,Away,1,Getafe,0,0.77617604,0.081737116
LaLiga,2019-2020,11/24/2019,6308,Home,1,Espanyol,0,0.77617604,0.25950307
LaLiga,2019-2020,11/24/2019,6309,Away,2,Athletic Club,1,0.77617604,0.47774673
LaLiga,2019-2020,11/24/2019,6309,Home,1,Osasuna,0,0.8052905,0.10331267
LaLiga,2019-2020,11/24/2019,6310,Away,2,Alavés,1,0.77617604,1.1336311
LaLiga,2019-2020,11/24/2019,6310,Home,0,Eibar,0,0.786158,0.0
LaLiga,2019-2020,11/24/2019,6311,Away,3,Celta Vigo,1,0.7938483,0.8804045
LaLiga,2019-2020,11/24/2019,6311,Home,1,Villarreal,0,2.008934,0.874773
LaLiga,2019-2020,11/24/2019,6312,Away,1,Sevilla,1,1.0258349,0.4957351
LaLiga,2019-2020,11/24/2019,6312,Home,0,Valladolid,0,1.2661327,0.13703024
LaLiga,2019-2020,11/29/2019,6313,Away,0,Valladolid,0,1.2529395,0.0
LaLiga,2019-2020,11/29/2019,6313,Home,0,Celta Vigo,0,1.559314,1.4144413
LaLiga,2019-2020,11/3/2019,6287,Away,0,Mallorca,0,0.8961708,0.4683794
LaLiga,2019-2020,11/3/2019,6287,Home,3,Valladolid,1,0.9390614,0.37927267
LaLiga,2019-2020,11/3/2019,6288,Away,0,Athletic Club,0,0.9673042,0.0
LaLiga,2019-2020,11/3/2019,6288,Home,0,Villarreal,0,1.1747608,0.52683413
LaLiga,2019-2020,11/3/2019,6289,Away,2,Alavés,0,0.8386807,0.46068498
LaLiga,2019-2020,11/3/2019,6289,Home,4,Osasuna,1,1.0551809,1.1547835
LaLiga,2019-2020,11/3/2019,6290,Away,2,Eibar,1,0.77617604,1.0180407
LaLiga,2019-2020,11/3/2019,6290,Home,1,Leganés,0,0.94020236,0.31304142
LaLiga,2019-2020,11/3/2019,6291,Away,1,Getafe,1,0.7778771,0.9095102
LaLiga,2019-2020,11/3/2019,6291,Home,0,Celta Vigo,0,0.80208784,0.07882637
LaLiga,2019-2020,11/3/2019,6292,Away,2,Real Sociedad,1,0.84508604,0.29058886
LaLiga,2019-2020,11/3/2019,6292,Home,1,Granada,0,1.3538064,0.027890854
LaLiga,2019-2020,11/30/2019,6314,Away,2,Real Madrid,1,0.6878821,0.47549838
LaLiga,2019-2020,11/30/2019,6314,Home,1,Alavés,0,1.1100616,0.27250922
LaLiga,2019-2020,11/30/2019,6315,Away,1,Eibar,0,1.1595442,0.0
LaLiga,2019-2020,11/30/2019,6315,Home,4,Real Sociedad,1,1.1178005,0.24382925
LaLiga,2019-2020,11/30/2019,6316,Away,2,Betis,1,1.1196058,1.5750374
LaLiga,2019-2020,11/30/2019,6316,Home,1,Mallorca,0,1.0563687,0.28460434
LaLiga,2019-2020,11/30/2019,6317,Away,1,Villarreal,0,1.2515975,1.859272
LaLiga,2019-2020,11/30/2019,6317,Home,2,Valencia,1,0.78365874,0.5983697
LaLiga,2019-2020,11/8/2019,6293,Away,1,Leganés,0,0.77617604,0.4215934
LaLiga,2019-2020,11/8/2019,6293,Home,1,Real Sociedad,0,0.9083111,0.028708354
LaLiga,2019-2020,11/9/2019,6294,Away,0,Valladolid,0,0.9902278,0.09295125
LaLiga,2019-2020,11/9/2019,6294,Home,3,Alavés,1,1.0490143,0.3062915
LaLiga,2019-2020,11/9/2019,6295,Away,0,Granada,0,1.2896811,0.5529651
LaLiga,2019-2020,11/9/2019,6295,Home,2,Valencia,1,1.0878692,0.16495162
LaLiga,2019-2020,11/9/2019,6296,Away,4,Real Madrid,1,1.2925124,2.3716097
LaLiga,2019-2020,11/9/2019,6296,Home,0,Eibar,0,0.9562627,0.53990126
LaLiga,2019-2020,11/9/2019,6297,Away,1,Celta Vigo,0,1.4927652,0.99589133
LaLiga,2019-2020,11/9/2019,6297,Home,4,Barcelona,1,2.0132592,1.8021873
LaLiga,2019-2020,12/1/2019,6318,Away,0,Leganés,0,0.77617604,0.0
LaLiga,2019-2020,12/1/2019,6318,Home,1,Sevilla,1,1.001402,0.9641025
LaLiga,2019-2020,12/1/2019,6319,Away,0,Granada,0,0.9697554,0.33079427
LaLiga,2019-2020,12/1/2019,6319,Home,2,Athletic Club,1,1.4527946,0.27262887
LaLiga,2019-2020,12/1/2019,6320,Away,4,Osasuna,1,0.77617604,0.0
LaLiga,2019-2020,12/1/2019,6320,Home,2,Espanyol,0,1.3051798,0.050316006
LaLiga,2019-2020,12/1/2019,6321,Away,0,Levante,0,0.965356,0.55775243
LaLiga,2019-2020,12/1/2019,6321,Home,4,Getafe,1,1.3437943,0.13902283
LaLiga,2019-2020,12/1/2019,6322,Away,1,Barcelona,1,1.6214769,1.1546931
LaLiga,2019-2020,12/1/2019,6322,Home,0,Atlético Madrid,0,0.78487223,0.24102113
LaLiga,2019-2020,12/13/2019,6333,Away,1,Leganés,0,0.8485263,0.37228245
LaLiga,2019-2020,12/13/2019,6333,Home,1,Alavés,0,0.95682895,0.5520069
LaLiga,2019-2020,12/14/2019,6334,Away,2,Levante,1,0.77617604,0.5798295
LaLiga,2019-2020,12/14/2019,6334,Home,1,Granada,0,0.77617604,0.0
LaLiga,2019-2020,12/14/2019,6335,Away,2,Barcelona,0,1.5097723,0.917336
LaLiga,2019-2020,12/14/2019,6335,Home,2,Real Sociedad,0,1.686702,0.5757635
LaLiga,2019-2020,12/14/2019,6336,Away,0,Eibar,0,0.77617604,0.006125055
LaLiga,2019-2020,12/14/2019,6336,Home,0,Athletic Club,0,0.77617604,0.26455155
LaLiga,2019-2020,12/14/2019,6337,Away,0,Osasuna,0,0.98188317,0.10958326
LaLiga,2019-2020,12/14/2019,6337,Home,2,Atlético Madrid,1,0.89828295,0.9295984
LaLiga,2019-2020,12/15/2019,6338,Away,0,Valladolid,0,0.78525305,0.0
LaLiga,2019-2020,12/15/2019,6338,Home,2,Getafe,1,0.77617604,0.35933647
LaLiga,2019-2020,12/15/2019,6339,Away,2,Mallorca,0,1.018917,0.38527712
LaLiga,2019-2020,12/15/2019,6339,Home,2,Celta Vigo,0,1.2753079,0.27715534
LaLiga,2019-2020,12/15/2019,6340,Away,2,Betis,0,1.026303,0.05859815
LaLiga,2019-2020,12/15/2019,6340,Home,2,Espanyol,0,0.77617604,0.24854478
LaLiga,2019-2020,12/15/2019,6341,Away,2,Villarreal,1,0.77617604,0.9499569
LaLiga,2019-2020,12/15/2019,6341,Home,1,Sevilla,0,0.68460697,1.2207847
LaLiga,2019-2020,12/15/2019,6342,Away,1,Real Madrid,0,1.5298326,2.2075715
LaLiga,2019-2020,12/15/2019,6342,Home,1,Valencia,0,0.7944567,0.31889594
LaLiga,2019-2020,12/18/2019,6343,Away,0,Real Madrid,0,1.3254873,2.005007
LaLiga,2019-2020,12/18/2019,6343,Home,0,Barcelona,0,1.6497993,1.3052768
LaLiga,2019-2020,12/20/2019,6344,Away,0,Granada,0,0.77617604,0.0
LaLiga,2019-2020,12/20/2019,6344,Home,3,Eibar,1,0.7803627,0.939685
LaLiga,2019-2020,12/21/2019,6345,Away,2,Sevilla,1,1.2152576,0.87203544
LaLiga,2019-2020,12/21/2019,6345,Home,0,Mallorca,0,0.9569402,0.21728495
LaLiga,2019-2020,12/21/2019,6346,Away,1,Alavés,0,1.4717844,0.0
LaLiga,2019-2020,12/21/2019,6346,Home,4,Barcelona,1,1.6616621,1.871158
LaLiga,2019-2020,12/21/2019,6347,Away,0,Getafe,0,0.77617604,0.26035815
LaLiga,2019-2020,12/21/2019,6347,Home,1,Villarreal,1,0.9131041,1.1202374
LaLiga,2019-2020,12/21/2019,6348,Away,1,Valencia,0,1.4281507,0.05651126
LaLiga,2019-2020,12/21/2019,6348,Home,1,Valladolid,0,1.2815436,0.23752537
LaLiga,2019-2020,12/22/2019,6349,Away,0,Espanyol,0,0.77617604,0.21892288
LaLiga,2019-2020,12/22/2019,6349,Home,2,Leganés,1,0.77617604,0.32918864
LaLiga,2019-2020,12/22/2019,6350,Away,4,Real Sociedad,1,0.77617604,0.30269292
LaLiga,2019-2020,12/22/2019,6350,Home,3,Osasuna,0,0.84550756,0.05995042
LaLiga,2019-2020,12/22/2019,6351,Away,2,Atlético Madrid,1,1.0943384,1.0739517
LaLiga,2019-2020,12/22/2019,6351,Home,1,Betis,0,1.9145539,0.47653392
LaLiga,2019-2020,12/22/2019,6352,Away,1,Celta Vigo,0,1.4787278,0.4279458
LaLiga,2019-2020,12/22/2019,6352,Home,3,Levante,1,0.8393919,0.70070696
LaLiga,2019-2020,12/22/2019,6353,Away,0,Athletic Club,0,1.0754802,0.48552886
LaLiga,2019-2020,12/22/2019,6353,Home,0,Real Madrid,0,1.4223235,1.4680383
LaLiga,2019-2020,12/6/2019,6323,Away,0,Atlético Madrid,0,1.0255307,1.4103701
LaLiga,2019-2020,12/6/2019,6323,Home,0,Villarreal,0,1.4304044,0.6625023
LaLiga,2019-2020,12/7/2019,6324,Away,0,Espanyol,0,0.94241035,0.0
LaLiga,2019-2020,12/7/2019,6324,Home,2,Real Madrid,1,1.4363089,1.1593174
LaLiga,2019-2020,12/7/2019,6325,Away,0,Alavés,0,1.1104267,0.16206026
LaLiga,2019-2020,12/7/2019,6325,Home,3,Granada,1,0.92524886,0.0
LaLiga,2019-2020,12/7/2019,6326,Away,4,Valencia,1,1.2495117,0.7290564
LaLiga,2019-2020,12/7/2019,6326,Home,2,Levante,0,1.4861226,1.0458547
LaLiga,2019-2020,12/7/2019,6327,Away,2,Mallorca,0,1.4025419,0.7831848
LaLiga,2019-2020,12/7/2019,6327,Home,5,Barcelona,1,1.3314028,3.4270556
LaLiga,2019-2020,12/8/2019,6328,Away,1,Getafe,1,0.77617604,0.09261258
LaLiga,2019-2020,12/8/2019,6328,Home,0,Eibar,0,0.77617604,0.16514325
LaLiga,2019-2020,12/8/2019,6329,Away,2,Athletic Club,0,1.3944572,0.0
LaLiga,2019-2020,12/8/2019,6329,Home,3,Betis,1,1.158436,0.6615675
LaLiga,2019-2020,12/8/2019,6330,Away,0,Real Sociedad,0,2.2977433,1.2229681
LaLiga,2019-2020,12/8/2019,6330,Home,0,Valladolid,0,0.96503097,0.15734786
LaLiga,2019-2020,12/8/2019,6331,Away,2,Celta Vigo,0,1.2256405,0.4899205
LaLiga,2019-2020,12/8/2019,6331,Home,3,Leganés,1,1.0648963,0.86702543
LaLiga,2019-2020,12/8/2019,6332,Away,1,Sevilla,0,0.75192606,0.15273528
LaLiga,2019-2020,12/8/2019,6332,Home,1,Osasuna,0,0.77617604,0.42627078
LaLiga,2019-2020,2/1/2020,6384,Away,1,Espanyol,0,0.77617604,0.01788336
LaLiga,2019-2020,2/1/2020,6384,Home,2,Granada,1,1.2996584,0.17767328
LaLiga,2019-2020,2/1/2020,6385,Away,0,Atlético Madrid,0,1.1515821,0.34160435
LaLiga,2019-2020,2/1/2020,6385,Home,1,Real Madrid,1,1.2569358,1.8167001
LaLiga,2019-2020,2/1/2020,6386,Away,1,Valladolid,1,0.89573133,1.7909358
LaLiga,2019-2020,2/1/2020,6386,Home,0,Mallorca,0,1.031477,0.49667087
LaLiga,2019-2020,2/1/2020,6387,Away,0,Celta Vigo,0,1.1835,0.9071058
LaLiga,2019-2020,2/1/2020,6387,Home,1,Valencia,1,1.2996416,0.118827954
LaLiga,2019-2020,2/14/2020,6404,Away,2,Atlético Madrid,0,0.81096375,0.4857884
LaLiga,2019-2020,2/14/2020,6404,Home,2,Valencia,0,1.0879407,0.394709
LaLiga,2019-2020,2/15/2020,6405,Away,0,Alavés,0,0.77617604,0.11330892
LaLiga,2019-2020,2/15/2020,6405,Home,1,Mallorca,1,0.82028526,0.27324215
LaLiga,2019-2020,2/15/2020,6406,Away,1,Getafe,0,1.2596434,0.28557462
LaLiga,2019-2020,2/15/2020,6406,Home,2,Barcelona,1,1.6495615,1.8316423
LaLiga,2019-2020,2/15/2020,6407,Away,1,Levante,0,1.1481504,0.3335433
LaLiga,2019-2020,2/15/2020,6407,Home,2,Villarreal,1,1.3457341,0.5679167
LaLiga,2019-2020,2/15/2020,6408,Away,1,Valladolid,0,0.7775419,0.84011763
LaLiga,2019-2020,2/15/2020,6408,Home,2,Granada,1,0.93310124,0.0
LaLiga,2019-2020,2/16/2020,6409,Away,2,Espanyol,0,0.80311304,0.6702555
LaLiga,2019-2020,2/16/2020,6409,Home,2,Sevilla,0,0.95721614,0.488947
LaLiga,2019-2020,2/16/2020,6410,Away,0,Betis,0,1.4804963,0.7853746
LaLiga,2019-2020,2/16/2020,6410,Home,0,Leganés,0,0.917659,0.0
LaLiga,2019-2020,2/16/2020,6411,Away,1,Osasuna,1,1.0053874,0.7775402
LaLiga,2019-2020,2/16/2020,6411,Home,0,Athletic Club,0,0.976269,0.0
LaLiga,2019-2020,2/16/2020,6412,Away,2,Celta Vigo,0,0.77617604,1.9171004
LaLiga,2019-2020,2/16/2020,6412,Home,2,Real Madrid,0,1.3507531,1.169049
LaLiga,2019-2020,2/2/2020,6388,Away,1,Real Sociedad,0,1.3494805,0.38964197
LaLiga,2019-2020,2/2/2020,6388,Home,2,Leganés,1,0.9317511,0.1699927
LaLiga,2019-2020,2/2/2020,6389,Away,1,Betis,0,0.7839415,1.6739953
LaLiga,2019-2020,2/2/2020,6389,Home,1,Eibar,0,0.77617604,0.018927254
LaLiga,2019-2020,2/2/2020,6390,Away,2,Getafe,1,0.77617604,0.83044267
LaLiga,2019-2020,2/2/2020,6390,Home,0,Athletic Club,0,0.8772643,0.0
LaLiga,2019-2020,2/2/2020,6391,Away,1,Alavés,0,0.77617604,0.21915913
LaLiga,2019-2020,2/2/2020,6391,Home,1,Sevilla,0,1.6216255,1.4324863
LaLiga,2019-2020,2/2/2020,6392,Away,1,Osasuna,0,0.9177289,0.103857644
LaLiga,2019-2020,2/2/2020,6392,Home,3,Villarreal,1,1.1125739,0.28687888
LaLiga,2019-2020,2/2/2020,6393,Away,1,Levante,0,1.1714414,0.902311
LaLiga,2019-2020,2/2/2020,6393,Home,2,Barcelona,1,2.1334558,3.4426026
LaLiga,2019-2020,2/21/2020,6413,Away,3,Mallorca,0,0.77617604,0.22487926
LaLiga,2019-2020,2/21/2020,6413,Home,3,Betis,0,1.7774322,1.1247672
LaLiga,2019-2020,2/22/2020,6414,Away,0,Leganés,0,1.074229,0.0
LaLiga,2019-2020,2/22/2020,6414,Home,1,Celta Vigo,1,1.2880247,0.60194397
LaLiga,2019-2020,2/22/2020,6415,Away,0,Eibar,0,1.155871,0.24015024
LaLiga,2019-2020,2/22/2020,6415,Home,5,Barcelona,1,1.3462131,1.9847673
LaLiga,2019-2020,2/22/2020,6416,Away,0,Valencia,0,1.3492506,0.5451522
LaLiga,2019-2020,2/22/2020,6416,Home,3,Real Sociedad,1,1.3051374,2.2785184
LaLiga,2019-2020,2/22/2020,6417,Away,0,Real Madrid,0,0.86828977,1.9055173
LaLiga,2019-2020,2/22/2020,6417,Home,1,Levante,1,0.8177458,1.0099157
LaLiga,2019-2020,2/23/2020,6418,Away,3,Granada,1,0.84178364,1.1219409
LaLiga,2019-2020,2/23/2020,6418,Home,0,Osasuna,0,0.81901747,0.13364957
LaLiga,2019-2020,2/23/2020,6419,Away,1,Athletic Club,0,0.78326607,0.0
LaLiga,2019-2020,2/23/2020,6419,Home,2,Alavés,1,0.9033512,0.18349662
LaLiga,2019-2020,2/23/2020,6420,Away,1,Espanyol,0,1.0111303,0.2159698
LaLiga,2019-2020,2/23/2020,6420,Home,2,Valladolid,1,1.0830028,0.77949804
LaLiga,2019-2020,2/23/2020,6421,Away,3,Sevilla,1,0.77617604,0.23179716
LaLiga,2019-2020,2/23/2020,6421,Home,0,Getafe,0,0.77617604,0.07375298
LaLiga,2019-2020,2/23/2020,6422,Away,1,Villarreal,0,1.2474843,2.4078655
LaLiga,2019-2020,2/23/2020,6422,Home,3,Atlético Madrid,1,0.80064106,0.41793016
LaLiga,2019-2020,2/28/2020,6423,Away,0,Valladolid,0,0.99917144,0.029528335
LaLiga,2019-2020,2/28/2020,6423,Home,1,Real Sociedad,1,0.8363469,0.653908
LaLiga,2019-2020,2/29/2020,6424,Away,0,Levante,0,0.8979353,0.26757345
LaLiga,2019-2020,2/29/2020,6424,Home,3,Eibar,1,0.8169515,0.20099664
LaLiga,2019-2020,2/29/2020,6425,Away,1,Betis,0,1.6046193,1.4964995
LaLiga,2019-2020,2/29/2020,6425,Home,2,Valencia,1,1.0203741,0.5070232
LaLiga,2019-2020,2/29/2020,6426,Away,1,Alavés,0,0.77617604,0.3871391
LaLiga,2019-2020,2/29/2020,6426,Home,1,Leganés,0,0.77617604,0.2104077
LaLiga,2019-2020,2/29/2020,6427,Away,0,Celta Vigo,0,1.3793228,2.1211443
LaLiga,2019-2020,2/29/2020,6427,Home,0,Granada,0,0.8646953,0.04350768
LaLiga,2019-2020,2/7/2020,6394,Away,1,Eibar,0,0.99349535,0.009909451
LaLiga,2019-2020,2/7/2020,6394,Home,2,Alavés,1,0.77617604,0.30937743
LaLiga,2019-2020,2/8/2020,6395,Away,0,Leganés,0,1.0381185,0.0
LaLiga,2019-2020,2/8/2020,6395,Home,2,Levante,1,0.9853364,2.346286
LaLiga,2019-2020,2/8/2020,6396,Away,0,Valencia,0,0.77617604,0.8690732
LaLiga,2019-2020,2/8/2020,6396,Home,3,Getafe,1,0.8474206,1.2811544
LaLiga,2019-2020,2/8/2020,6397,Away,1,Villarreal,0,1.5118248,1.9306217
LaLiga,2019-2020,2/8/2020,6397,Home,1,Valladolid,0,1.0169693,0.36434495
LaLiga,2019-2020,2/8/2020,6398,Away,0,Granada,0,1.197644,0.0
LaLiga,2019-2020,2/8/2020,6398,Home,1,Atlético Madrid,1,0.77617604,1.1364682
LaLiga,2019-2020,2/9/2020,6399,Away,0,Mallorca,0,1.3425617,0.09400164
LaLiga,2019-2020,2/9/2020,6399,Home,1,Espanyol,1,0.9899279,0.47291026
LaLiga,2019-2020,2/9/2020,6400,Away,1,Athletic Club,0,0.77617604,0.46375284
LaLiga,2019-2020,2/9/2020,6400,Home,2,Real Sociedad,1,0.92753017,0.6341638
LaLiga,2019-2020,2/9/2020,6401,Away,4,Real Madrid,1,0.8793422,1.9318331
LaLiga,2019-2020,2/9/2020,6401,Home,1,Osasuna,0,0.94544244,0.0
LaLiga,2019-2020,2/9/2020,6402,Away,1,Sevilla,0,0.87855744,1.4342716
LaLiga,2019-2020,2/9/2020,6402,Home,2,Celta Vigo,1,0.9826617,1.0828321
LaLiga,2019-2020,2/9/2020,6403,Away,3,Barcelona,1,1.8045218,1.7592157
LaLiga,2019-2020,2/9/2020,6403,Home,2,Betis,0,1.060369,0.42389604
LaLiga,2019-2020,3/1/2020,6428,Away,2,Osasuna,0,1.1942905,1.9904536
LaLiga,2019-2020,3/1/2020,6428,Home,3,Sevilla,1,0.98971206,0.4586141
LaLiga,2019-2020,3/1/2020,6429,Away,0,Villarreal,0,1.3517346,0.65245694
LaLiga,2019-2020,3/1/2020,6429,Home,1,Athletic Club,1,0.77617604,0.08358056
LaLiga,2019-2020,3/1/2020,6430,Away,1,Atlético Madrid,0,1.0669684,0.16674045
LaLiga,2019-2020,3/1/2020,6430,Home,1,Espanyol,0,0.77617604,0.66385806
LaLiga,2019-2020,3/1/2020,6431,Away,1,Getafe,1,0.8073318,1.7514611
LaLiga,2019-2020,3/1/2020,6431,Home,0,Mallorca,0,0.824498,0.48534936
LaLiga,2019-2020,3/1/2020,6432,Away,0,Barcelona,0,2.0151007,1.750136
LaLiga,2019-2020,3/1/2020,6432,Home,2,Real Madrid,1,1.5279338,4.659436
LaLiga,2019-2020,3/10/2020,6443,Away,2,Real Sociedad,1,0.77617604,0.47226027
LaLiga,2019-2020,3/10/2020,6443,Home,1,Eibar,0,1.1706822,0.0
LaLiga,2019-2020,3/6/2020,6433,Away,1,Valencia,0,1.2028152,1.1168283
LaLiga,2019-2020,3/6/2020,6433,Home,1,Alavés,0,0.9144435,0.35655835
LaLiga,2019-2020,3/7/2020,6434,Away,2,Mallorca,1,0.77617604,0.6337385
LaLiga,2019-2020,3/7/2020,6434,Home,1,Eibar,0,1.1037359,0.07107313
LaLiga,2019-2020,3/7/2020,6435,Away,2,Sevilla,0,1.4969796,0.20761898
LaLiga,2019-2020,3/7/2020,6435,Home,2,Atlético Madrid,0,0.858447,0.6270375
LaLiga,2019-2020,3/7/2020,6436,Away,0,Real Sociedad,0,1.444866,0.27352622
LaLiga,2019-2020,3/7/2020,6436,Home,1,Barcelona,1,1.3047898,0.83170927
LaLiga,2019-2020,3/7/2020,6437,Away,0,Celta Vigo,0,0.77617604,0.38813728
LaLiga,2019-2020,3/7/2020,6437,Home,0,Getafe,0,0.84040105,0.086206995
LaLiga,2019-2020,3/8/2020,6438,Away,0,Espanyol,0,0.9026296,0.3736949
LaLiga,2019-2020,3/8/2020,6438,Home,1,Osasuna,1,0.77617604,1.8361919
LaLiga,2019-2020,3/8/2020,6439,Away,4,Athletic Club,1,1.1818454,0.34526524
LaLiga,2019-2020,3/8/2020,6439,Home,1,Valladolid,0,1.3804395,0.037799902
LaLiga,2019-2020,3/8/2020,6440,Away,1,Granada,0,0.87008846,0.0
LaLiga,2019-2020,3/8/2020,6440,Home,1,Levante,0,0.81894493,0.9661513
LaLiga,2019-2020,3/8/2020,6441,Away,2,Leganés,1,0.930425,0.3869781
LaLiga,2019-2020,3/8/2020,6441,Home,1,Villarreal,0,1.5904143,0.15769716
LaLiga,2019-2020,3/8/2020,6442,Away,1,Real Madrid,0,0.9136926,0.79737353
LaLiga,2019-2020,3/8/2020,6442,Home,2,Betis,1,1.2799218,0.32066563
LaLiga,2019-2020,6/11/2020,6444,Away,0,Betis,0,1.3817649,0.73788226
LaLiga,2019-2020,6/11/2020,6444,Home,2,Sevilla,1,0.81010985,0.606415
LaLiga,2019-2020,6/12/2020,6445,Away,1,Getafe,0,0.77617604,0.2824605
LaLiga,2019-2020,6/12/2020,6445,Home,2,Granada,1,0.81375545,0.5915124
LaLiga,2019-2020,6/12/2020,6446,Away,1,Levante,0,0.8550055,0.8367791
LaLiga,2019-2020,6/12/2020,6446,Home,1,Valencia,0,0.84690005,0.7308365
LaLiga,2019-2020,6/13/2020,6447,Away,0,Alavés,0,0.8428446,0.5237524
LaLiga,2019-2020,6/13/2020,6447,Home,2,Espanyol,1,0.9562688,0.8611634
LaLiga,2019-2020,6/13/2020,6448,Away,1,Villarreal,1,0.81385094,1.4968818
LaLiga,2019-2020,6/13/2020,6448,Home,0,Celta Vigo,0,1.3406945,0.27995047
LaLiga,2019-2020,6/13/2020,6449,Away,2,Valladolid,1,0.77617604,1.65558
LaLiga,2019-2020,6/13/2020,6449,Home,1,Leganés,0,1.5738235,0.42772102
LaLiga,2019-2020,6/13/2020,6450,Away,4,Barcelona,1,2.019893,1.8117883
LaLiga,2019-2020,6/13/2020,6450,Home,0,Mallorca,0,1.4568421,1.4865533
LaLiga,2019-2020,6/14/2020,6451,Away,1,Atlético Madrid,0,0.8765398,0.14484194
LaLiga,2019-2020,6/14/2020,6451,Home,1,Athletic Club,0,1.2235695,0.22447506
LaLiga,2019-2020,6/14/2020,6452,Away,1,Eibar,0,0.7304657,0.13112715
LaLiga,2019-2020,6/14/2020,6452,Home,3,Real Madrid,1,1.1321415,1.5467858
LaLiga,2019-2020,6/14/2020,6453,Away,1,Osasuna,0,0.92564464,0.36465862
LaLiga,2019-2020,6/14/2020,6453,Home,1,Real Sociedad,0,1.6883315,0.8322294
LaLiga,2019-2020,6/15/2020,6454,Away,1,Sevilla,0,1.1047642,1.5031962
LaLiga,2019-2020,6/15/2020,6454,Home,1,Levante,0,0.8993692,0.09275733
LaLiga,2019-2020,6/15/2020,6455,Away,2,Granada,0,0.77617604,1.3285013
LaLiga,2019-2020,6/15/2020,6455,Home,2,Betis,0,1.7786691,0.8531333
LaLiga,2019-2020,6/16/2020,6456,Away,0,Espanyol,0,0.77617604,2.0937603
LaLiga,2019-2020,6/16/2020,6456,Home,0,Getafe,0,0.8414438,2.238564
LaLiga,2019-2020,6/16/2020,6457,Away,0,Mallorca,0,0.8412666,0.67850816
LaLiga,2019-2020,6/16/2020,6457,Home,1,Villarreal,1,0.9883318,1.4532619
LaLiga,2019-2020,6/16/2020,6458,Away,0,Leganés,0,1.2918258,0.88622546
LaLiga,2019-2020,6/16/2020,6458,Home,2,Barcelona,1,1.8164713,2.8014104
LaLiga,2019-2020,6/17/2020,6459,Away,2,Athletic Club,0,0.77617604,0.29423743
LaLiga,2019-2020,6/17/2020,6459,Home,2,Eibar,0,1.1225343,3.2598965
LaLiga,2019-2020,6/17/2020,6460,Away,0,Celta Vigo,0,1.4855721,0.102682255
LaLiga,2019-2020,6/17/2020,6460,Home,0,Valladolid,0,0.97527486,0.0
LaLiga,2019-2020,6/17/2020,6461,Away,5,Atlético Madrid,1,0.9650626,1.9781188
LaLiga,2019-2020,6/17/2020,6461,Home,0,Osasuna,0,0.85741574,0.292572
LaLiga,2019-2020,6/18/2020,6462,Away,0,Real Sociedad,0,1.7906971,0.0
LaLiga,2019-2020,6/18/2020,6462,Home,2,Alavés,1,0.82328063,2.2165544
LaLiga,2019-2020,6/18/2020,6463,Away,0,Valencia,0,1.2879357,0.18007508
LaLiga,2019-2020,6/18/2020,6463,Home,3,Real Madrid,1,1.4356688,3.0144663
LaLiga,2019-2020,6/19/2020,6464,Away,1,Leganés,0,0.9143037,0.3193465
LaLiga,2019-2020,6/19/2020,6464,Home,1,Mallorca,0,0.90439755,0.97118753
