Index,date,group,name,quantity,unit_cogs
10482,2018-01-10,DRINK_JUICE,ZBYSZKO LEMONIADA 1 L CYTR+LIMON,3,1.63
10483,2018-01-10,DRINK_JUICE,ZBYSZKO MAXER 2 L GAZ  ORANGE,6,0.9
10484,2018-01-10,DRINK_JUICE,ZBYSZKO MAXER 2 L GAZ CITRO,5,0.9
10485,2018-01-10,DRINK_JUICE,ZBYSZKO MAXER 2 L GAZ COLA,7,0.9
10486,2018-01-10,DRINK_JUICE,ZBYSZKO MAXER 2 L GAZ O.CZERW,6,0.9
10487,2018-01-10,DRINK_JUICE,ZBYSZKO TONIC 1_50L GAZ,2,1.72
10488,2018-01-11,DRINK_JUICE,BATON KINDER DELIC 39 G,33,1.3972727272727299
10489,2018-01-11,DRINK_JUICE,COSTA CZARNA PORZECZKA 2L,2,2.69
10490,2018-01-11,DRINK_JUICE,FRUGO CZARNE 0_25 ML PET,4,0.98
10491,2018-01-11,DRINK_JUICE,FRUGO ZIELONE 0_25 PET,15,0.98
10492,2018-01-11,DRINK_JUICE,HELLENA  CZARNA PORZECZKA  N/G 1_75 LL,7,2.04
10493,2018-01-11,DRINK_JUICE,HELLENA 1_75 L N/G  POMARANCZOWY,3,2.25
10494,2018-01-11,DRINK_JUICE,HELLENA 1_75 N/G TRUSK+MALINA,2,2.25
10495,2018-01-11,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,25,1.49
10496,2018-01-11,DRINK_JUICE,KT SZPINAK 200 G,1,2.63
10497,2018-01-11,DRINK_JUICE,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,10,3.28
10498,2018-01-11,DRINK_JUICE,KUBUS GO 0_3 ML JAB?KO 100%,4,1.49
10499,2018-01-11,DRINK_JUICE,KUBUS GO 0_3 ML MAR +JAB+POM,12,1.33
10500,2018-01-11,DRINK_JUICE,KUBUS GO 0_33 JA+BAN+MARCZ,12,1.14
10501,2018-01-11,DRINK_JUICE,KUBUS MALINA+MARCH+JAB 0_3 100%,18,1.34777777777778
10502,2018-01-11,DRINK_JUICE,KUBUS MAR.BAN.JAB.0_33L,18,1.19333333333333
10503,2018-01-11,DRINK_JUICE,KUBUS MUS 0_1 TRUSKAWKA,21,1.26
10504,2018-01-11,DRINK_JUICE,KUBUS MUS BRZOSKWINIA 0_1 L,2,1.25
10505,2018-01-11,DRINK_JUICE,KUBUS PLAY MAR/TRUS/LIMETKA,12,1.39
10506,2018-01-11,DRINK_JUICE,KUBUS PLAY MARCH/MALIN/LIMETKA,2,1.39
10507,2018-01-11,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,11,1.27545454545455
10508,2018-01-11,DRINK_JUICE,KUBUS WATERR 0_5 JABLKO,3,1.27
10509,2018-01-11,DRINK_JUICE,KUBUS WATERRR ICE WISNIA LIMON 0_5L,2,1.4
10510,2018-01-11,DRINK_JUICE,KUBUS WATERRR MALINA 0_5L,19,1.3121052631578898
10511,2018-01-11,DRINK_JUICE,LODY KOKTAILOWE 400 ML,2,3.9
10512,2018-01-11,DRINK_JUICE,NAP AQA 1_5 L GAZ CYTR+LIMONKA,15,0.79
10513,2018-01-11,DRINK_JUICE,NAP AQA 1_5 L N/GAZ CYTRYNA,20,0.79
10514,2018-01-11,DRINK_JUICE,NAP AQA PLUS 0_5 L CYTR+MIETA,19,0.55
10515,2018-01-11,DRINK_JUICE,NAP BAHAMA 1 L POMARANCZ,13,2.80307692307692
10516,2018-01-11,DRINK_JUICE,NAP BAHAMA JAB?KOWY 100% 1 L,8,1.87
10517,2018-01-11,DRINK_JUICE,NAP BLACK 250ML PUSZKA,31,1.39
10518,2018-01-11,DRINK_JUICE,NAP CAPRIO CZER.POMARANCZA 2L,6,3.03
10519,2018-01-11,DRINK_JUICE,NAP CAPRIO JAB.ARONIA.WISNIA 2L,1,2.81
10520,2018-01-11,DRINK_JUICE,NAP CAPRIO JABLKO 2L,11,2.71909090909091
10521,2018-01-11,DRINK_JUICE,NAP CAPRIO POMARANCZ 2L,2,2.56
10522,2018-01-11,DRINK_JUICE,NAP CAPRIO POMARANCZA 1_75 L,3,2.07
10523,2018-01-11,DRINK_JUICE,NAP CAPRIO ROZOWY GREJFRUT 2L,5,2.78
10524,2018-01-11,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,21,1.1971428571428602
10525,2018-01-11,DRINK_JUICE,NAP COCA COLA 0_5L,19,1.82
10526,2018-01-11,DRINK_JUICE,NAP COCA COLA 1_5 L,15,2.9360000000000004
10527,2018-01-11,DRINK_JUICE,NAP COCA COLA 1L,15,2.3819999999999997
10528,2018-01-11,DRINK_JUICE,NAP COCA COLA ZERO 0_200 ML PUSZKA,3,1.07
10529,2018-01-11,DRINK_JUICE,NAP COCA COLA ZERO 0_5L,8,1.82
10530,2018-01-11,DRINK_JUICE,NAP ENER. V-MAX  ZURAWINA,4,0.81
10531,2018-01-11,DRINK_JUICE,NAP ENER.V-MAX 250 ML MOJITO,6,0.81
10532,2018-01-11,DRINK_JUICE,NAP ENERGET ROSKST 250 ML PUSZKA,12,1.29
10533,2018-01-11,DRINK_JUICE,NAP ENERGETYCZNY 250 ML BLAST,31,0.9
10534,2018-01-11,DRINK_JUICE,NAP ENERGETYCZNY V-MAX 1 L,6,1.17
10535,2018-01-11,DRINK_JUICE,NAP ENERGRT ROCKST 0_25 ML PUSZKA,13,1.29
10536,2018-01-11,DRINK_JUICE,NAP HELLENA TONIC 1_25L GAZ,5,1.38
10537,2018-01-11,DRINK_JUICE,NAP HOOP COLA 2L,15,1.91
10538,2018-01-11,DRINK_JUICE,NAP HORTEX  300 ML JABLKO 100%,2,1.21
10539,2018-01-11,DRINK_JUICE,NAP HORTEX 1 L CZARNA PORZECZKA,3,3.0
10540,2018-01-11,DRINK_JUICE,NAP HORTEX 1 L JABLKO,10,2.6039999999999996
10541,2018-01-11,DRINK_JUICE,NAP HORTEX 1 L POMARANCZOWY,1,3.42
10542,2018-01-11,DRINK_JUICE,NAP HORTEX 300 ML POMARANCZ 100%,2,1.21
10543,2018-01-11,DRINK_JUICE,NAP IZOTONICZNY 0_75 L 4MOVE,6,1.21
10544,2018-01-11,DRINK_JUICE,NAP JURAJSKA ORANZADA BIALA 1_25 G,9,0.94
10545,2018-01-11,DRINK_JUICE,NAP JURAJSKA ORANZADA NIEBI.1_25 GAZ,1,0.94
10546,2018-01-11,DRINK_JUICE,NAP MARTON KIWI 1_5 GAZ,12,1.1
10547,2018-01-11,DRINK_JUICE,NAP MARTON ORANZADA 1_5 GAZ,11,0.99
10548,2018-01-11,DRINK_JUICE,NAP NAPI POMARANCZ 0_2L,22,0.445454545454546
10549,2018-01-11,DRINK_JUICE,NAP NAPPI JABLKOWY 200ML,13,0.446153846153846
10550,2018-01-11,DRINK_JUICE,NAP SCHWEPPS LEMON 0_275 GAZ SZKLO,5,1.86
10551,2018-01-11,DRINK_JUICE,NAP SPRITE 1L GAZ,9,2.39
10552,2018-01-11,DRINK_JUICE,NAP TIGER PUSZKA 0_25,24,1.24
10553,2018-01-11,DRINK_JUICE,NAP TYMBARK 0_25 L JAB+WISNIA,27,0.88
10554,2018-01-11,DRINK_JUICE,NAP TYMBARK 0_25 L POM.BRZOSK,1,0.87
10555,2018-01-11,DRINK_JUICE,NAP TYMBARK 0_4 ML LEMONIADA CYT+MALIN,1,1.44
10556,2018-01-11,DRINK_JUICE,NAP TYMBARK 0_5 ,L JAB+ARBUZ,1.0
10557,2018-01-11,DRINK_JUICE,NAP TYMBARK 0_5 L JAB/BRZOSK,1,1.43
10558,2018-01-11,DRINK_JUICE,NAP TYMBARK 0_5 L WIS.JABLKO,6,1.4366666666666699
10559,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L  CZER.GREJFRUT 1L,3,3.56
10560,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L  WISNIA JABLK0,7,1.94
10561,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L JAB+GRUSZKA,6,1.72
10562,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L JAB/BRZOSKW,6,1.94
10563,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L JABLKO/MIETA 1L,6,1.94
10564,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L JAB?KO 100%,6,3.0
10565,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L KAKTUS,4,2.54
10566,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L MANGO,5,2.524
10567,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L POMAR/BRZOSKLWINIA 1L,6,1.94
10568,2018-01-11,DRINK_JUICE,NAP TYMBARK 1 L ZIEL BANAN,3,2.78
10569,2018-01-11,DRINK_JUICE,NAP TYMBARK 1L POMARANCZ 100%,6,3.47
10570,2018-01-11,DRINK_JUICE,NAP TYMBARK 1L SOK POMIDOR.,3,2.91
10571,2018-01-11,DRINK_JUICE,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,4,2.89
10572,2018-01-11,DRINK_JUICE,NAP TYMBARK 2L ASEPTIC POM/BRZOSK,3,2.89
10573,2018-01-11,DRINK_JUICE,NAP VERONI 0_4 L NAT JAG+ACTION,4,1.87
10574,2018-01-11,DRINK_JUICE,NAP VERONI 1 L LIFE CYTRYNA GAZ,1,0.99
10575,2018-01-11,DRINK_JUICE,NAP VERONI 1 L LIFE POMAR. GAZ,4,0.99
10576,2018-01-11,DRINK_JUICE,NAP.VOLCANO COLA LEPSZY SMAK GAZ 2L.,2,0.73
10577,2018-01-11,DRINK_JUICE,NAP.VOLCANO LIMONKA Z SOKIEM GAZ 2L    .,2,0.73
10578,2018-01-11,DRINK_JUICE,ORANZADA W BUT.ZWROTNEJ,89,0.47
10579,2018-01-11,DRINK_JUICE,PEPSI *1L,42,2.05190476190476
10580,2018-01-11,DRINK_JUICE,PEPSI 1_25 L,32,1.83
10581,2018-01-11,DRINK_JUICE,PEPSI COLA 0_5L..,12,1.66
10582,2018-01-11,DRINK_JUICE,PEPSI COLA 2_25 L,47,3.0404255319148903
10583,2018-01-11,DRINK_JUICE,PEPSI COLA PUSZKA,28,1.11
10584,2018-01-11,DRINK_JUICE,PICCOLO TROPICAL 0_75L,1,5.84
10585,2018-01-11,DRINK_JUICE,PIWO LECH FREE 0_33L BUT.B/ZW,2,1.56
10586,2018-01-11,DRINK_JUICE,PRYMAT SOS SALATKOWY CZOSNKOWY,1,0.61
10587,2018-01-11,DRINK_JUICE,PUDL SOK POMIDOROWY 300 G,11,1.7218181818181797
10588,2018-01-11,DRINK_JUICE,SMAKOTEK  MA+JA+BRZ 0_33ML,13,0.8
10589,2018-01-11,DRINK_JUICE,SMAKOTEK MAR+JABL+BANAN  750 ML,8,1.55
10590,2018-01-11,DRINK_JUICE,STAR CHIPS SER ZIEMNIAKI 125 G,12,2.18
10591,2018-01-11,DRINK_JUICE,SYROP TRUSKAWKA HERBOPOL,1,3.69
10592,2018-01-11,DRINK_JUICE,WODA 5 L N/G PRIMAVERA +1 L GRATIS,12,2.4433333333333302
10593,2018-01-11,DRINK_JUICE,WODA AQA 0_5 L N/G CYTRYNA,12,0.55
10594,2018-01-11,DRINK_JUICE,WODA AQA 0_5 L N/G TRUSK,24,0.55
10595,2018-01-11,DRINK_JUICE,WODA AQA 5 L N/G,11,1.3263636363636397
10596,2018-01-11,DRINK_JUICE,WODA ARCTIC 0_75 ML CYNK,1,1.66
10597,2018-01-11,DRINK_JUICE,WODA CISOWIANKA 0_5L GAZ,2,0.69
10598,2018-01-11,DRINK_JUICE,WODA CISOWIANKA 1_5 L GAZOWANA,18,0.92
10599,2018-01-11,DRINK_JUICE,WODA CISOWIANKA 1_5 L LEKKI GAZ,23,0.919130434782609
10600,2018-01-11,DRINK_JUICE,WODA JURAJSKA  CYTRYNA 1_5 L N/G,5,1.59
10601,2018-01-11,DRINK_JUICE,WODA JURAJSKA 1_5 L N/G JABLKO,5,1.59
10602,2018-01-11,DRINK_JUICE,WODA MUSZYNIANKA PLUS 1_5L N/G,54,1.30296296296296
10603,2018-01-11,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,1,0.62
10604,2018-01-11,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,27,0.8455555555555551
10605,2018-01-11,DRINK_JUICE,WODA PRIMAWERA 1 L N/G,1,0.74
10606,2018-01-11,DRINK_JUICE,WODA ZYWIEC 0_33 N/G ANG_,2,1.21
10607,2018-01-11,DRINK_JUICE,WODA ZYWIEC 0_5  N/G TRUSKAWKA,4,1.28
10608,2018-01-11,DRINK_JUICE,WODA ZYWIEC 0_5 L GREEN TEA,1,1.66
10609,2018-01-11,DRINK_JUICE,WODA ZYWIEC 0_5 L LIMON N/GAZ,1,1.55
10610,2018-01-11,DRINK_JUICE,WODA ZYWIEC 0_5L GAZ,1,0.91
10611,2018-01-11,DRINK_JUICE,WODA ZYWIEC 0_5L N/GAZ,11,0.92
10612,2018-01-11,DRINK_JUICE,WODA ZYWIEC 1 L GAZ CYTR.,2,2.41
10613,2018-01-11,DRINK_JUICE,WODA ZYWIEC 1_5 L N/G CYTRYNA,8,1.9
10614,2018-01-11,DRINK_JUICE,WODA ZYWIEC 1_5 L N/GAZ LIMON+MIETA,2,2.87
10615,2018-01-11,DRINK_JUICE,WODA ZYWIEC 1_5 L N/GAZ TRUSKA,19,1.84
10616,2018-01-11,DRINK_JUICE,WODA ZYWIEC 1_5 N/G BRZOSKW_,11,1.9
10617,2018-01-11,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,49,1.2140816326530601
10618,2018-01-11,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,69,1.21579710144928
10619,2018-01-11,DRINK_JUICE,WODA ZYWIEC 5L,4,3.7375
10620,2018-01-11,DRINK_JUICE,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L,26,1.21
10621,2018-01-11,DRINK_JUICE,ZBYSZKO 3 CYTRYNY  1_5  GAZ,20,1.48
10622,2018-01-11,DRINK_JUICE,ZBYSZKO 3 GREJPFRUTY 1_5 GAZ,9,1.81777777777778
10623,2018-01-11,DRINK_JUICE,ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L,7,1.84
10624,2018-01-11,DRINK_JUICE,ZBYSZKO 3 POMARANCZ 1_5 GAZ,36,1.83444444444444
10625,2018-01-11,DRINK_JUICE,ZBYSZKO MAXER 2 L GAZ CITRO,1,0.9
10626,2018-01-11,DRINK_JUICE,ZBYSZKO TONIC 1_50L GAZ,1,1.86
10627,2018-01-12,DRINK_JUICE,BATON KINDER DELIC 39 G,10,1.39
10628,2018-01-12,DRINK_JUICE,FRUGO ZIELONE 0_25 PET,2,0.99
10629,2018-01-12,DRINK_JUICE,HELLENA 1_25 GAZ LEMONIADA,6,1.35
10630,2018-01-12,DRINK_JUICE,HELLENA 1_75 L N/G  POMARANCZOWY,3,2.25
10631,2018-01-12,DRINK_JUICE,HELLENA 1_75 N/G TRUSK+MALINA,4,2.25
10632,2018-01-12,DRINK_JUICE,HELLENA ORANZADA BIALA 1_25K GAZ,3,1.54
10633,2018-01-12,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,31,1.46451612903226
10634,2018-01-12,DRINK_JUICE,KUBUS 0_9 L MAR.JABL.POMAR.,1,2.35
10635,2018-01-12,DRINK_JUICE,KUBUS GO 0_3 ML JAB?KO 100%,5,1.49
10636,2018-01-12,DRINK_JUICE,KUBUS GO 0_3 ML MAR +JAB+POM,2,1.33
10637,2018-01-12,DRINK_JUICE,KUBUS MALINA+MARCH+JAB 0_3 100%,14,1.48
10638,2018-01-12,DRINK_JUICE,KUBUS MAR.BAN.JAB.0_33L,3,1.23666666666667
10639,2018-01-12,DRINK_JUICE,KUBUS MUS 0_1 TRUSKAWKA,22,1.25181818181818
10640,2018-01-12,DRINK_JUICE,KUBUS MUS BRZOSKWINIA 0_1 L,10,1.25
10641,2018-01-12,DRINK_JUICE,KUBUS PLAY MARCH/MALIN/LIMETKA,9,1.39
10642,2018-01-12,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,9,1.27
10643,2018-01-12,DRINK_JUICE,KUBUS WATERRR MALINA 0_5L,10,1.276
10644,2018-01-12,DRINK_JUICE,LODY KOKTAILOWE 400 ML,1,3.9
10645,2018-01-12,DRINK_JUICE,LOWICZ SOS 350 G POMIDOR+BOCZEK,2,1.84
10646,2018-01-12,DRINK_JUICE,MUS 100G MAR+JAB+MANGO DAWTONA,4,1.07
10647,2018-01-12,DRINK_JUICE,NAP AQA 1_5 L GAZ CYTR+LIMONKA,8,0.74125
10648,2018-01-12,DRINK_JUICE,NAP AQA 1_5 L N/G TRUSKAWKA,14,0.78
10649,2018-01-12,DRINK_JUICE,NAP AQA 1_5 L N/GAZ CYTRYNA,27,0.7237037037037041
10650,2018-01-12,DRINK_JUICE,NAP AQA PLUS 0_5 L CYTR+MIETA,8,0.55
10651,2018-01-12,DRINK_JUICE,NAP BAHAMA 1 L POMARANCZ,11,2.78
10652,2018-01-12,DRINK_JUICE,NAP BAHAMA JAB?KOWY 100% 1 L,4,2.22
10653,2018-01-12,DRINK_JUICE,NAP BLACK 250ML PUSZKA,36,1.4375
10654,2018-01-12,DRINK_JUICE,NAP CAPRIO 2L CZARNA PORZECZKA,2,2.59
10655,2018-01-12,DRINK_JUICE,NAP CAPRIO JABLKO 2L,6,2.56
10656,2018-01-12,DRINK_JUICE,NAP CAPRIO POMARANCZ 2L,9,2.56
10657,2018-01-12,DRINK_JUICE,NAP CAPRIO POMARANCZA 1_75 L,3,2.07
10658,2018-01-12,DRINK_JUICE,NAP CAPRIO ROZOWY GREJFRUT 2L,2,2.78
10659,2018-01-12,DRINK_JUICE,NAP COCA COLA 0_33L PUSZKA,3,1.18
10660,2018-01-12,DRINK_JUICE,NAP COCA COLA 0_5L,15,1.8013333333333301
10661,2018-01-12,DRINK_JUICE,NAP COCA COLA 1_5 L,16,2.924375
10662,2018-01-12,DRINK_JUICE,NAP COCA COLA 1L,25,2.36
10663,2018-01-12,DRINK_JUICE,NAP COCA COLA ZERO 0_200 ML PUSZKA,2,1.07
10664,2018-01-12,DRINK_JUICE,NAP COCA COLA ZERO 0_5L,5,1.82
10665,2018-01-12,DRINK_JUICE,NAP COCACOLA ZERO Z CYNAMONEM,3,2.39
10666,2018-01-12,DRINK_JUICE,NAP ENERGET ROSKST 250 ML PUSZKA,6,1.29
10667,2018-01-12,DRINK_JUICE,NAP ENERGETYCZNY 250 ML BLAST,18,0.9
10668,2018-01-12,DRINK_JUICE,NAP ENERGRT ROCKST 0_25 ML PUSZKA,6,1.29
10669,2018-01-12,DRINK_JUICE,NAP GARDEN POMARANCZOWY.2L,1,2.12
10670,2018-01-12,DRINK_JUICE,NAP HELLENA 0_25 PUSZKA,6,1.0
10671,2018-01-12,DRINK_JUICE,NAP HELLENA TONIC 1_25L GAZ,5,1.38
10672,2018-01-12,DRINK_JUICE,NAP HOOP 2 GAZ POMARANCZ,1,1.99
10673,2018-01-12,DRINK_JUICE,NAP HOOP COLA 2L,8,2.1325
10674,2018-01-12,DRINK_JUICE,NAP HORTEX 1 L CZARNA PORZECZKA,6,2.64
10675,2018-01-12,DRINK_JUICE,NAP HORTEX 1 L JABLKO,21,2.42904761904762
10676,2018-01-12,DRINK_JUICE,NAP HORTEX 1 L POMARANCZOWY,17,3.42
10677,2018-01-12,DRINK_JUICE,NAP ICE TEA TRUSKAWKA,1,0.01
10678,2018-01-12,DRINK_JUICE,NAP JURAJSKA ORANZADA BIALA 1_25 G,5,0.94
10679,2018-01-12,DRINK_JUICE,NAP MARTON ORANZADA 1_5 GAZ,9,1.07555555555556
10680,2018-01-12,DRINK_JUICE,NAP MARTON POMARANCZ 1_5 L GAZ,1,0.99
10681,2018-01-12,DRINK_JUICE,NAP MIRINDA 2 L,2,2.23
10682,2018-01-12,DRINK_JUICE,NAP N-GINE 250ML PUSZKA,4,0.92
10683,2018-01-12,DRINK_JUICE,NAP NAPI JAB?+WISNIA 1_5 L N/G,3,1.63
10684,2018-01-12,DRINK_JUICE,NAP NAPI POMARANCZ 0_2L,13,0.46
10685,2018-01-12,DRINK_JUICE,NAP NAPI POMARANCZ 1_5 N/G,6,1.63
10686,2018-01-12,DRINK_JUICE,NAP NAPPI JABLKOWY 200ML,16,0.46
10687,2018-01-12,DRINK_JUICE,NAP SCHWEPPS LEMON 0_275 GAZ SZKLO,4,1.86
10688,2018-01-12,DRINK_JUICE,NAP SPRITE 1_5 L,9,3.06
10689,2018-01-12,DRINK_JUICE,NAP SPRITE 1L GAZ,4,2.39
10690,2018-01-12,DRINK_JUICE,NAP TIGER PUSZKA 0_25,24,1.21375
10691,2018-01-12,DRINK_JUICE,NAP TONIC KINLEY PUSZKA 0_330 ML,5,1.12
10692,2018-01-12,DRINK_JUICE,NAP TYMBARK 0_25 L JAB+WISNIA,18,0.8722222222222221
10693,2018-01-12,DRINK_JUICE,NAP TYMBARK 0_25 L POM.BRZOSK,14,0.84
10694,2018-01-12,DRINK_JUICE,NAP TYMBARK 0_5 L JAB/BRZOSK,1,1.43
10695,2018-01-12,DRINK_JUICE,NAP TYMBARK 0_5 L WIS.JABLKO,10,1.45
10696,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L  CZER.GREJFRUT 1L,2,3.56
10697,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L  WISNIA JABLK0,24,1.7975
10698,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L JAB+GRUSZKA,9,1.76555555555556
10699,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L JABLKO/MIETA 1L,6,1.85
10700,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L KAKTUS,3,2.78
10701,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L MANGO,6,2.7266666666666697
10702,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L POMAR/BRZOSKLWINIA 1L,6,1.79
10703,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L SOK 100% T?OCZ.JAB?KO,3,3.52
10704,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L ZIEL BANAN,4,2.78
10705,2018-01-12,DRINK_JUICE,NAP TYMBARK 1 L ZURAWINA,5,2.78
10706,2018-01-12,DRINK_JUICE,NAP TYMBARK 1_75 L POMARANCZ,3,5.25
10707,2018-01-12,DRINK_JUICE,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,2,2.89
10708,2018-01-12,DRINK_JUICE,NAP TYMBARK 2L ASEPTIC POM/BRZOSK,3,2.89
10709,2018-01-12,DRINK_JUICE,NAP VERONI 0_4 L NAT JAG+ACTION,3,1.87
10710,2018-01-12,DRINK_JUICE,NAP VERONI 0_7 WITAMIN MAGNEZ,2,1.29
10711,2018-01-12,DRINK_JUICE,NAP VERONI 1 L LIFE CYTRYNA GAZ,6,0.99
10712,2018-01-12,DRINK_JUICE,NAP VERONI 1 L LIFE POMAR. GAZ,2,0.99
10713,2018-01-12,DRINK_JUICE,NAP.VOLCANO COLA LEPSZY SMAK GAZ 2L.,4,0.74
10714,2018-01-12,DRINK_JUICE,NAP.VOLCANO LIMONKA Z SOKIEM GAZ 2L    .,1,0.73
10715,2018-01-12,DRINK_JUICE,ORANZADA W BUT.ZWROTNEJ,43,0.47
10716,2018-01-12,DRINK_JUICE,PEPSI *1L,20,2.05
10717,2018-01-12,DRINK_JUICE,PEPSI COLA 0_5L..,7,1.66
10718,2018-01-12,DRINK_JUICE,PEPSI COLA 2_25 L,37,3.10243243243243
10719,2018-01-12,DRINK_JUICE,PEPSI COLA PUSZKA,33,1.10272727272727
10720,2018-01-12,DRINK_JUICE,PICCOLO BRZOSKWINIA 0_75L,2,5.56
10721,2018-01-12,DRINK_JUICE,PICCOLO TRUSKAWKA 0_75L,2,5.56
10722,2018-01-12,DRINK_JUICE,PICCOLO WISNIA 0_75L,3,5.49
10723,2018-01-12,DRINK_JUICE,PIWO LECH FREE 0_33L BUT.B/ZW,4,1.56
10724,2018-01-12,DRINK_JUICE,PRYMAT SOS SALATKOWY CZOSNKOWY,1,0.33
10725,2018-01-12,DRINK_JUICE,PUDL SOK POMIDOROWY 300 G,15,1.72533333333333
10726,2018-01-12,DRINK_JUICE,SMAKOTEK  MA+JA+BRZ 0_33ML,9,0.7911111111111109
10727,2018-01-12,DRINK_JUICE,SMAKOTEK 0_33 ML JAB+MARCHEW,16,0.79
10728,2018-01-12,DRINK_JUICE,STAR CHIPS SER ZIEMNIAKI 125 G,6,1.935
10729,2018-01-12,DRINK_JUICE,SYROP TRUSKAWKA HERBOPOL,2,3.69
10730,2018-01-12,DRINK_JUICE,WODA 5 L N/G PRIMAVERA +1 L GRATIS,9,2.41
10731,2018-01-12,DRINK_JUICE,WODA AQA 0_5 L N/G CYTRYNA,12,0.55
10732,2018-01-12,DRINK_JUICE,WODA AQA 5 L N/G,24,1.305
10733,2018-01-12,DRINK_JUICE,WODA CISOWIANKA 0_5 L LEKKI GAZ,11,0.69
10734,2018-01-12,DRINK_JUICE,WODA CISOWIANKA 0_5 N/G,9,0.69
10735,2018-01-12,DRINK_JUICE,WODA CISOWIANKA 1_5 L GAZOWANA,15,0.9079999999999999
10736,2018-01-12,DRINK_JUICE,WODA CISOWIANKA 1_5 L LEKKI GAZ,5,0.902
10737,2018-01-12,DRINK_JUICE,WODA JURAJSKA 1_5 L GAZ,3,0.88
10738,2018-01-12,DRINK_JUICE,WODA KROPLA BESKIDU 1_5L GAZ,5,0.78
10739,2018-01-12,DRINK_JUICE,WODA MUSZYNIANKA PLUS 1_5L N/G,73,1.28561643835616
10740,2018-01-12,DRINK_JUICE,WODA NALECZOWIANKA N/GAZ 1_5L/,17,0.99
10741,2018-01-12,DRINK_JUICE,WODA NESTLE 0_5 L N/GAZ,1,0.97
10742,2018-01-12,DRINK_JUICE,WODA NESTTLE 1_5 N/G,5,0.94
10743,2018-01-12,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,42,0.8
10744,2018-01-12,DRINK_JUICE,WODA PRIMAVERA 1_5L N/GAZ,36,0.7897222222222221
10745,2018-01-12,DRINK_JUICE,WODA ZYWIEC 0_5  N/G TRUSKAWKA,3,1.28
10746,2018-01-12,DRINK_JUICE,WODA ZYWIEC 0_5 L GREEN TEA,3,1.66
10747,2018-01-12,DRINK_JUICE,WODA ZYWIEC 0_5 L N/G CYTRYNA,4,1.28
10748,2018-01-12,DRINK_JUICE,WODA ZYWIEC 0_5L N/GAZ,9,0.92
10749,2018-01-12,DRINK_JUICE,WODA ZYWIEC 1_5 L N/G CYTRYNA,11,1.9181818181818202
10750,2018-01-12,DRINK_JUICE,WODA ZYWIEC 1_5 L N/GAZ LIMON+MIETA,2,2.87
10751,2018-01-12,DRINK_JUICE,WODA ZYWIEC 1_5 L N/GAZ TRUSKA,10,1.8219999999999998
10752,2018-01-12,DRINK_JUICE,WODA ZYWIEC 1_5 N/G BRZOSKW_,6,1.9
10753,2018-01-12,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,18,1.25
10754,2018-01-12,DRINK_JUICE,WODA ZYWIEC 1_5L NIE/GAZ,55,1.25
10755,2018-01-12,DRINK_JUICE,WODA ZYWIEC 5L,2,3.85
10756,2018-01-12,DRINK_JUICE,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L,16,1.24
10757,2018-01-12,DRINK_JUICE,ZBYSZKO 3 CYTRYNY  1_5  GAZ,13,1.5492307692307699
10758,2018-01-12,DRINK_JUICE,ZBYSZKO 3 GREJPFRUTY 1_5 GAZ,3,1.76
10759,2018-01-12,DRINK_JUICE,ZBYSZKO 3 LIMONKI 1_5L GAZ,9,1.59
