id,title,var,value
133694,Promised Land,cast_1,John Krasinski
19265,Whatever Works,cast_1,Evan Rachel Wood
36047,The In Crowd,cast_1,Lori Heuring
8053,The Three Burials of Melquiades Estrada,cast_1,Barry Pepper
2290,Jakob the Liar,cast_1,Armin Mueller-Stahl
5236,Kiss Kiss Bang Bang,cast_1,Val Kilmer
6552,Idle Hands,cast_1,Seth Green
1018,Mulholland Drive,cast_1,Laura Harring
10075,Blood and Chocolate,cast_1,Hugh Dancy
38031,You Will Meet a Tall Dark Stranger,cast_1,Anthony Hopkins
42188,Never Let Me Go,cast_1,Andrew Garfield
112430,The Company,cast_1,Alfred Molina
6687,Transsiberian,cast_1,Emily Mortimer
13853,The Clan of the Cave Bear,cast_1,Pamela Reed
31306,Crazy in Alabama,cast_1,David Morse
8461,Funny Games,cast_1,Tim Roth
331592,Listening,cast_1,Artie Ahr
47692,Felicia's Journey,cast_1,Elaine Cassidy
19,Metropolis,cast_1,Alfred Abel
10045,District B13,cast_1,Cyril Raffaelli
400,Things to Do in Denver When You're Dead,cast_1,Christopher Lloyd
253450,The Assassin,cast_1,Chang Chen
9104,Buffalo Soldiers,cast_1,Ed Harris
11190,The Return,cast_1,Konstantin Lavronenko
16353,Ong Bak 2,cast_1,Sarunyu Wongkrachang
23759,Centurion,cast_1,Olga Kurylenko
24206,Silent Trigger,cast_1,Gina Bellman
10185,The Midnight Meat Train,cast_1,Vinnie Jones
75033,Winnie Mandela,cast_1,Terrence Howard
74536,The Son of No One,cast_1,Al Pacino
31668,All The Queen's Men,cast_1,Eddie Izzard
13501,The Good Night,cast_1,Martin Freeman
15208,Bathory: Countess of Blood,cast_1,Karel Roden
172391,Khumba,cast_1,Liam Neeson
262543,Automata,cast_1,Birgitte Hjort Sørensen
9288,Dungeons & Dragons: Wrath of the Dragon God,cast_1,Mark Dymond
20083,Shinjuku Incident,cast_1,Naoto Takenaka
40880,Pandaemonium,cast_1,John Hannah
137,Groundhog Day,cast_1,Andie MacDowell
264999,Magic Mike XXL,cast_1,Matt Bomer
454,Romeo + Juliet,cast_1,Claire Danes
53457,Sarah's Key,cast_1,Niels Arestrup
288980,Freedom,cast_1,William Sadler
33,Unforgiven,cast_1,Gene Hackman
1951,Manderlay,cast_1,Isaach De Bankolé
12405,Slumdog Millionaire,cast_1,Freida Pinto
10998,Fatal Attraction,cast_1,Glenn Close
114,Pretty Woman,cast_1,Richard Gere
9396,Crocodile Dundee II,cast_1,Linda Kozlowski
319910,Broken Horses,cast_1,Vincent D'Onofrio
2604,Born on the Fourth of July,cast_1,Raymond J. Barry
864,Cool Runnings,cast_1,Doug E. Doug
14435,My Bloody Valentine,cast_1,Jaime King
1931,Stomp the Yard,cast_1,Meagan Good
691,The Spy Who Loved Me,cast_1,Barbara Bach
9877,Urban Legend,cast_1,Jared Leto
62008,Good Deeds,cast_1,Phylicia Rashād
12227,White Fang,cast_1,Ethan Hawke
13824,Superstar,cast_1,Will Ferrell
71688,The Iron Lady,cast_1,Anthony Stewart Head
15173,Jonah: A VeggieTales Movie,cast_1,Mike Nawrocki
8291,Poetic Justice,cast_1,Tupac Amaru Shakur
13950,All About the Benjamins,cast_1,Mike Epps
12158,Vampire in Brooklyn,cast_1,Angela Bassett
11586,Exorcist II: The Heretic,cast_1,Richard Burton
10008,An American Haunting,cast_1,Sissy Spacek
2830,My Boss's Daughter,cast_1,Tara Reid
12403,A Perfect Getaway,cast_1,Timothy Olyphant
34563,Our Family Wedding,cast_1,America Ferrera
14557,Dead Man on Campus,cast_1,Mark-Paul Gosselaar
10368,Tea with Mussolini,cast_1,Judi Dench
10280,Thinner,cast_1,Joe Mantegna
12637,"New York, New York",cast_1,Robert De Niro
34152,Crooklyn,cast_1,Delroy Lindo
14434,I Think I Love My Wife,cast_1,Kerry Washington
11470,Jason X,cast_1,Lexa Doig
10741,Bobby,cast_1,Heather Graham
24940,Head Over Heels,cast_1,Freddie Prinze Jr.
82679,Fun Size,cast_1,Jackson Nicoll
2013,The Diving Bell and the Butterfly,cast_1,Emmanuelle Seigner
1440,Little Children,cast_1,Patrick Wilson
18041,Gossip,cast_1,James Marsden
28029,A Walk on the Moon,cast_1,Viggo Mortensen
1123,Catch a Fire,cast_1,Derek Luke
14033,Soul Survivors,cast_1,Melissa Sagemiller
87729,Jefferson in Paris,cast_1,Greta Scacchi
16899,Easy Virtue,cast_1,Ben Barnes
41317,Caravans,cast_1,Jennifer O'Neill
245700,Mr. Turner,cast_1,Dorothy Atkinson
37842,Wild Grass,cast_1,Sabine Azéma
9045,Amen.,cast_1,Mathieu Kassovitz
44092,Reign of Assassins,cast_1,Jung Woo-sung
16005,The Lucky Ones,cast_1,Rachel McAdams
44754,Margaret,cast_1,Matt Damon
23988,Stan Helsing,cast_1,Leslie Nielsen
43949,Flipped,cast_1,Callan McAuliffe
142,Brokeback Mountain,cast_1,Jake Gyllenhaal
9603,Clueless,cast_1,Stacey Dash
10712,Far from Heaven,cast_1,Dennis Quaid
243938,Hot Tub Time Machine 2,cast_1,Craig Robinson
10876,Quills,cast_1,Kate Winslet
86838,Seven Psychopaths,cast_1,Sam Rockwell
25208,The Caveman's Valentine,cast_1,Colm Feore
613,Downfall,cast_1,Alexandra Maria Lara
1913,The Sea Inside,cast_1,Belén Rueda
97370,Under the Skin,cast_1,Kryštof Hádek
801,"Good Morning, Vietnam",cast_1,Forest Whitaker
70829,The Last Godfather,cast_1,Jason Mewes
54518,Justin Bieber: Never Say Never,cast_1,Miley Cyrus
44214,Black Swan,cast_1,Mila Kunis
240,The Godfather: Part II,cast_1,Robert Duvall
9816,Save the Last Dance,cast_1,Sean Patrick Thomas
10131,A Nightmare on Elm Street 4: The Dream Master,cast_1,Tuesday Knight
339984,Miracles from Heaven,cast_1,Kylie Rogers
8859,"Dude, Where’s My Car?",cast_1,Seann William Scott
11967,Young Guns,cast_1,Kiefer Sutherland
239563,St. Vincent,cast_1,Melissa McCarthy
222899,About Last Night,cast_1,Michael Ealy
4951,10 Things I Hate About You,cast_1,Julia Stiles
10985,The New Guy,cast_1,Eliza Dushku
9644,National Lampoon's Loaded Weapon 1,cast_1,Samuel L. Jackson
332567,The Shallows,cast_1,Óscar Jaenada
1954,The Butterfly Effect,cast_1,Melora Walters
15489,Snow Day,cast_1,Chris Elliott
15250,This Christmas,cast_1,Delroy Lindo
22345,Baby Geniuses,cast_1,Christopher Lloyd
9448,The Big Hit,cast_1,Lou Diamond Phillips
38223,Harriet the Spy,cast_1,Rosie O'Donnell
11186,Child's Play 2,cast_1,Jenny Agutter
136835,No Good Deed,cast_1,Taraji P. Henson
5876,The Mist,cast_1,Marcia Gay Harden
264660,Ex Machina,cast_1,Alicia Vikander
492,Being John Malkovich,cast_1,Cameron Diaz
25462,Two Can Play That Game,cast_1,Morris Chestnut
238603,Earth to Echo,cast_1,Astro
10691,Crazy/Beautiful,cast_1,Jay Hernandez
1251,Letters from Iwo Jima,cast_1,Kazunari Ninomiya
5172,The Astronaut Farmer,cast_1,Virginia Madsen
58680,Woo,cast_1,Tommy Davidson
264644,Room,cast_1,Jacob Tremblay
14577,Dirty Work,cast_1,Artie Lange
11592,Serial Mom,cast_1,Sam Waterston
16406,Dick,cast_1,Michelle Williams
19052,Light It Up,cast_1,Vanessa Williams
3682,54,cast_1,Salma Hayek
9683,Bubble Boy,cast_1,Swoosie Kurtz
2084,Birthday Girl,cast_1,Ben Chaplin
107811,21 & Over,cast_1,Skylar Astin
2266,"Paris, je t'aime",cast_1,Natalie Portman
13074,Resurrecting the Champ,cast_1,Josh Hartnett
144340,Admission,cast_1,Paul Rudd
48217,The Widow of Saint-Pierre,cast_1,Emir Kusturica
28211,Chloe,cast_1,Liam Neeson
47502,Faithful,cast_1,Chazz Palminteri
9950,Find Me Guilty,cast_1,Alex Rocco
84892,The Perks of Being a Wallflower,cast_1,Emma Watson
24227,Excessive Force,cast_1,Lance Henriksen
9672,Infamous,cast_1,Toby Jones
44853,The Claim,cast_1,Milla Jovovich
157544,The Vatican Tapes,cast_1,Michael Peña
59678,Attack the Block,cast_1,Jodie Whittaker
79777,In the Land of Blood and Honey,cast_1,Goran Kostić
158011,The Call,cast_1,Abigail Breslin
407887,Operation Chromite,cast_1,Liam Neeson
17043,The Crocodile Hunter: Collision Course,cast_1,Terri Irwin
8952,I Love You Phillip Morris,cast_1,Ewan McGregor
62204,Quest for Fire,cast_1,Ron Perlman
13435,Antwone Fisher,cast_1,Malcolm David Kelley
17187,The Emperor's Club,cast_1,Emile Hirsch
319,True Romance,cast_1,Patricia Arquette
59457,Womb,cast_1,Matt Smith
9504,Glengarry Glen Ross,cast_1,Jack Lemmon
37414,The Killer Inside Me,cast_1,Kate Hudson
6217,Cat People,cast_1,Malcolm McDowell
26688,Sorority Row,cast_1,Briana Evigan
43867,The Prisoner of Zenda,cast_1,Madeleine Carroll
6615,Lars and the Real Girl,cast_1,Emily Mortimer
14574,The Boy in the Striped Pyjamas,cast_1,Jack Scanlon
16,Dancer in the Dark,cast_1,Catherine Deneuve
39780,Oscar and Lucinda,cast_1,Cate Blanchett
21612,The Funeral,cast_1,Chris Penn
36691,Solitary Man,cast_1,Danny DeVito
23631,Machete,cast_1,Michelle Rodriguez
45324,Casino Jack,cast_1,Kelly Preston
12144,The Land Before Time,cast_1,Candace Hutson
11658,Tae Guk Gi: The Brotherhood of War,cast_1,Won Bin
56601,The Perfect Game,cast_1,Cheech Marin
9552,The Exorcist,cast_1,Max von Sydow
578,Jaws,cast_1,Robert Shaw
2105,American Pie,cast_1,Chris Klein
126319,Ernest & Celestine,cast_1,Lambert Wilson
10136,The Golden Child,cast_1,Charles Dance
67660,Think Like a Man,cast_1,Jerry Ferrara
10611,Barbershop,cast_1,Anthony Anderson
154,Star Trek II: The Wrath of Khan,cast_1,Leonard Nimoy
3049,Ace Ventura: Pet Detective,cast_1,Sean Young
860,WarGames,cast_1,Dabney Coleman
9281,Witness,cast_1,Kelly McGillis
75674,Act of Valor,cast_1,Emilio Rivera
9762,Step Up,cast_1,Jenna Dewan
3179,Beavis and Butt-Head Do America,cast_1,Bruce Willis
184,Jackie Brown,cast_1,Samuel L. Jackson
13335,Harold & Kumar Escape from Guantanamo Bay,cast_1,Kal Penn
76726,Chronicle,cast_1,Alex Russell
10269,Yentl,cast_1,Mandy Patinkin
36819,Time Bandits,cast_1,John Cleese
17130,Crossroads,cast_1,Zoe Saldana
57214,Project X,cast_1,Jonathan Daniel Brown
11202,Patton,cast_1,Karl Malden
9357,One Hour Photo,cast_1,Connie Nielsen
13812,Quarantine,cast_1,Steve Harris
9030,The Eye,cast_1,Alessandro Nivola
19084,Johnson Family Vacation,cast_1,Vanessa Williams
8386,How High,cast_1,Redman
10437,The Muppet Christmas Carol,cast_1,Don Austen
1360,Frida,cast_1,Alfred Molina
101267,Katy Perry: Part of Me,cast_1,Russell Brand
222935,The Fault in Our Stars,cast_1,Ansel Elgort
10220,Rounders,cast_1,John Turturro
284296,Top Five,cast_1,Rosario Dawson
31915,Prophecy,cast_1,Robert Foxworth
11601,Stir of Echoes,cast_1,Kathryn Erbe
205220,Philomena,cast_1,Steve Coogan
11354,The Upside of Anger,cast_1,Kevin Costner
16241,The Boys from Brazil,cast_1,Laurence Olivier
14191,Aquamarine,cast_1,Joanna 'JoJo' Levesque
286565,Paper Towns,cast_1,Cara Delevingne
26710,My Baby's Daddy,cast_1,Anthony Anderson
129670,Nebraska,cast_1,Will Forte
9059,Tales from the Crypt: Demon Knight,cast_1,William Sadler
34549,Max Keeble's Big Move,cast_1,Zena Grey
57157,Young Adult,cast_1,Patton Oswalt
1948,Crank,cast_1,Amy Smart
28353,Def Jam's How to Be a Player,cast_1,Lark Voorhies
46889,Living Out Loud,cast_1,Danny DeVito
38093,Just Wright,cast_1,Common
14976,Rachel Getting Married,cast_1,Rosemarie DeWitt
11027,The Postman Always Rings Twice,cast_1,Jessica Lange
3635,Girl with a Pearl Earring,cast_1,Colin Firth
387,Das Boot,cast_1,Herbert Grönemeyer
6020,Sorority Boys,cast_1,Michael Rosenbaum
122906,About Time,cast_1,Rachel McAdams
9550,House of Flying Daggers,cast_1,Andy Lau
60599,Arbitrage,cast_1,Susan Sarandon
227719,Project Almanac,cast_1,Virginia Gardner
14299,Cadillac Records,cast_1,Jeffrey Wright
19419,Screwed,cast_1,Dave Chappelle
12088,Fortress,cast_1,Kurtwood Smith
14799,For Your Consideration,cast_1,Harry Shearer
9466,Celebrity,cast_1,Judy Davis
7510,Running with Scissors,cast_1,Brian Cox
31246,From Justin to Kelly,cast_1,Justin Guarini 
61752,Girl 6,cast_1,Isaiah Washington
10944,In the Cut,cast_1,Mark Ruffalo
10362,Two Lovers,cast_1,Gwyneth Paltrow
14778,Last Orders,cast_1,Tom Courtenay
1255,The Host,cast_1,Park Hae-il
45226,The Pursuit of D.B. Cooper,cast_1,Treat Williams
10212,Ravenous,cast_1,Robert Carlyle
8669,Charlie Bartlett,cast_1,Robert Downey Jr.
179144,The Great Beauty,cast_1,Carlo Verdone
16857,The Dangerous Lives of Altar Boys,cast_1,Kieran Culkin
86825,Stoker,cast_1,Nicole Kidman
844,2046,cast_1,Zhang Ziyi
8060,Married Life,cast_1,Pierce Brosnan
15907,Duma,cast_1,Campbell Scott
38448,Ondine,cast_1,Alicja Bachleda-Curuś
327,Brother,cast_1,Omar Epps
9260,Welcome to Collinwood,cast_1,Isaiah Washington
61337,Critical Care,cast_1,Kyra Sedgwick
13079,The Life Before Her Eyes,cast_1,Evan Rachel Wood
89325,Darling Companion,cast_1,Kevin Kline
4170,Trade,cast_1,Cesar Ramos
41508,Fateless,cast_1,Béla Dóra
12479,Breakfast of Champions,cast_1,Albert Finney
44555,"A Woman, a Gun and a Noodle Shop",cast_1,Xiao Shen Yang
10133,Cypher,cast_1,Lucy Liu
21345,City of Life and Death,cast_1,Gao Yuanyuan
173931,Legend of a Rabbit,cast_1,Tom Arnold
61984,Space Battleship Yamato,cast_1,Takuya Kimura
50601,5 Days of War,cast_1,Val Kilmer
26466,Triangle,cast_1,Liam Hemsworth
345003,10 Days in a Madhouse,cast_1,Christopher Lambert
236751,Heaven is for Real,cast_1,Kelly Reilly
107,Snatch,cast_1,Brad Pitt
8913,Pet Sematary,cast_1,Fred Gwynne
13889,Madadayo,cast_1,Kyôko Kagawa
18530,The Cry of the Owl,cast_1,Julia Stiles
358451,A Tale of Three Cities,cast_1,Tang Wei
927,Gremlins,cast_1,Phoebe Cates
11,Star Wars,cast_1,Harrison Ford
291870,Dirty Grandpa,cast_1,Robert De Niro
907,Doctor Zhivago,cast_1,Julie Christie
206563,Trash,cast_1,Eduardo Luis
11887,High School Musical 3: Senior Year,cast_1,Vanessa Hudgens
45317,The Fighter,cast_1,Christian Bale
12094,Jackass Number Two,cast_1,Bam Margera
10377,My Cousin Vinny,cast_1,Ralph Macchio
249164,If I Stay,cast_1,Jamie Blackley
256092,Drive Hard,cast_1,John Cusack
9942,Major League,cast_1,Charlie Sheen
10748,St. Trinian's,cast_1,Rupert Everett
1817,Phone Booth,cast_1,Kiefer Sutherland
10229,A Walk to Remember,cast_1,Shane West
687,Dead Man Walking,cast_1,Sean Penn
796,Cruel Intentions,cast_1,Ryan Phillippe
22804,Saw VI,cast_1,Costas Mandylor
10156,History of the World: Part I,cast_1,Dom DeLuise
12837,The Secret Life of Bees,cast_1,Queen Latifah
17708,Corky Romano,cast_1,Vinessa Shaw
13937,Raising Cain,cast_1,Lolita Davidovich
28932,F.I.S.T.,cast_1,Rod Steiger
31909,Invaders from Mars,cast_1,Hunter Carson
167073,Brooklyn,cast_1,Domhnall Gleeson
3175,Barry Lyndon,cast_1,Marisa Berenson
14369,Out Cold,cast_1,Lee Majors
16888,The Ladies Man,cast_1,Karyn Parsons
121826,Quartet,cast_1,Tom Courtenay
10646,Tomcats,cast_1,Shannon Elizabeth
12149,Frailty,cast_1,Matthew McConaughey
304357,Woman in Gold,cast_1,Ryan Reynolds
11184,Kinsey,cast_1,Laura Linney
766,Army of Darkness,cast_1,Embeth Davidtz
20009,Slackers,cast_1,Devon Sawa
1587,What's Eating Gilbert Grape,cast_1,Leonardo DiCaprio
30973,The Visual Bible: The Gospel of John,cast_1,Henry Ian Cusick
11109,Vera Drake,cast_1,Sally Hawkins
9027,The Guru,cast_1,Heather Graham
63020,The Perez Family,cast_1,Alfred Molina
86829,Inside Llewyn Davis,cast_1,Carey Mulligan
11065,O,cast_1,Josh Hartnett
13888,Return to the Blue Lagoon,cast_1,Brian Krause
42345,The Molly Maguires,cast_1,Samantha Eggar
13994,Romance & Cigarettes,cast_1,Susan Sarandon
1590,Copying Beethoven,cast_1,Diane Kruger
62728,Brighton Rock,cast_1,Helen Mirren
11917,Saw V,cast_1,Costas Mandylor
45138,Machine Gun McCain,cast_1,Britt Ekland
80271,LOL,cast_1,Demi Moore
4657,Jindabyne,cast_1,Gabriel Byrne
14395,Kabhi Alvida Naa Kehna,cast_1,Rani Mukerji
24137,An Ideal Husband,cast_1,Minnie Driver
190847,The Last Days on Mars,cast_1,Romola Garai
11056,Darkness,cast_1,Lena Olin
62,2001: A Space Odyssey,cast_1,Gary Lockwood
601,E.T. the Extra-Terrestrial,cast_1,Drew Barrymore
13067,In the Land of Women,cast_1,Kristen Stewart
25379,The Blue Butterfly,cast_1,Pascale Bussières
88641,There Goes My Baby,cast_1,Ricky Schroder
58051,Housefull,cast_1,Ritesh Deshmukh
14877,September Dawn,cast_1,Tamara Hope
96399,For Greater Glory - The True Story of Cristiada,cast_1,Andy García
304410,The Bélier Family,cast_1,Karin Viard
489,Good Will Hunting,cast_1,Matt Damon
373314,Misconduct,cast_1,Alice Eve
214,Saw III,cast_1,Shawnee Smith
10890,Stripes,cast_1,Harold Ramis
1588,Bring It On,cast_1,Jesse Bradford
316727,The Purge: Election Year,cast_1,Frank Grillo
10314,She's All That,cast_1,Rachael Leigh Cook
663,Saw IV,cast_1,Scott Patterson
11804,White Noise,cast_1,Chandra West
16781,Madea's Family Reunion,cast_1,Blair Underwood
11873,The Color of Money,cast_1,Tom Cruise
9289,The Longest Day,cast_1,Paul Anka
10414,The Mighty Ducks,cast_1,Joss Ackland
1970,The Grudge,cast_1,Jason Behr
9614,Happy Gilmore,cast_1,Ben Stiller
8922,Jeepers Creepers,cast_1,Justin Long
1648,Bill & Ted's Excellent Adventure,cast_1,Alex Winter
17917,Oliver!,cast_1,Shani Wallis
74534,The Best Exotic Marigold Hotel,cast_1,Maggie Smith
19405,Recess: School's Out,cast_1,Jason Davis
9355,Mad Max Beyond Thunderdome,cast_1,Tina Turner
10999,Commando,cast_1,Rae Dawn Chong
321258,The Boy,cast_1,Rupert Evans
44040,Devil,cast_1,Jacob Vargas
10426,Friday After Next,cast_1,Mike Epps
280092,Insidious: Chapter 3,cast_1,Stefanie Scott
13938,The Last Dragon,cast_1,Julius Carry
10163,The Lawnmower Man,cast_1,Pierce Brosnan
12182,Nick and Norah's Infinite Playlist,cast_1,Kat Dennings
1832,Dogma,cast_1,Matt Damon
9034,The Banger Sisters,cast_1,Susan Sarandon
15301,Twilight Zone: The Movie,cast_1,Vic Morrow
10135,Road House,cast_1,Kelly Lynch
26352,A Low Down Dirty Shame,cast_1,Charles S. Dutton
20616,Swimfan,cast_1,Erika Christensen
9794,Employee of the Month,cast_1,Jessica Simpson
15037,Can't Hardly Wait,cast_1,Ethan Embry
227,The Outsiders,cast_1,Ralph Macchio
294272,Pete's Dragon,cast_1,Oakes Fegley
11336,The Dead Zone,cast_1,Brooke Adams
283445,Sinister 2,cast_1,James Ransone
88036,Sparkle,cast_1,Cee Lo Green
10984,Valentine,cast_1,David Boreanaz
22824,The Fourth Kind,cast_1,Will Patton
9526,A Prairie Home Companion,cast_1,Lindsay Lohan
39349,Sugar Hill,cast_1,Michael Wright
15983,Invasion U.S.A.,cast_1,Richard Lynch
14544,Roll Bounce,cast_1,Shad Moss
11545,Rushmore,cast_1,Olivia Williams
42684,Skyline,cast_1,Scottie Thompson
268238,The Second Best Exotic Marigold Hotel,cast_1,Judi Dench
8359,Kit Kittredge: An American Girl,cast_1,Chris O'Donnell
15648,The Perfect Man,cast_1,Heather Locklear
41823,Mo' Better Blues,cast_1,Spike Lee
11891,Kung Pow: Enter the Fist,cast_1,Tad Horino
9362,Tremors,cast_1,Fred Ward
9902,Wrong Turn,cast_1,Eliza Dushku
14729,The Long Riders,cast_1,Keith Carradine
9455,The Corruptor,cast_1,Chow Yun-fat
103731,Mud,cast_1,Tye Sheridan
10090,Reno 911!: Miami,cast_1,Danny DeVito
164558,One Direction: This Is Us,cast_1,Niall Horan
19905,"The Goods: Live Hard, Sell Hard",cast_1,Ving Rhames
17710,Hey Arnold! The Movie,cast_1,Francesca Smith
75900,My Week with Marilyn,cast_1,Eddie Redmayne
9515,The Matador,cast_1,Greg Kinnear
27322,Love Jones,cast_1,Nia Long
328425,The Gift,cast_1,Rebecca Hall
14120,End of the Spear,cast_1,Chad Allen
10050,Get Over It,cast_1,Ben Foster
1542,Office Space,cast_1,Jennifer Aniston
10490,Drop Dead Gorgeous,cast_1,Ellen Barkin
87093,Big Eyes,cast_1,Christoph Waltz
10029,Very Bad Things,cast_1,Leland Orser
9893,Sleepover,cast_1,Mika Boorem
11507,Body Double,cast_1,Melanie Griffith
37931,MacGruber,cast_1,Kristen Wiig
3472,Dirty Pretty Things,cast_1,Audrey Tautou
87818,Movie 43,cast_1,Emma Stone
13160,Over Her Dead Body,cast_1,Jason Biggs
88005,Seeking a Friend for the End of the World,cast_1,Keira Knightley
52067,Cedar Rapids,cast_1,Ed Helms
73,American History X,cast_1,Edward Furlong
134597,The Collection,cast_1,Christopher McDonald
24034,Teacher's Pet,cast_1,Kelsey Grammer
14283,The Red Violin,cast_1,Irene Grazioli
404,The Straight Story,cast_1,Sissy Spacek
13201,Deuces Wild,cast_1,Fairuza Balk
209403,Bad Words,cast_1,Kathryn Hahn
7942,"Run, Fatboy, Run",cast_1,Thandie Newton
73247,Heartbeeps,cast_1,Bernadette Peters
253331,Black or White,cast_1,Jillian Estell
34043,On the Line,cast_1,Joey Fatone
9952,Rescue Dawn,cast_1,Steve Zahn
256924,Danny Collins,cast_1,Annette Bening
82532,"Jeff, Who Lives at Home",cast_1,Ed Helms
41110,I Am Love,cast_1,Flavio Parenti
134371,Atlas Shrugged Part II,cast_1,Jason Beghe
2088,Romeo Is Bleeding,cast_1,Lena Olin
10388,The Limey,cast_1,Lesley Ann Warren
1640,Crash,cast_1,Don Cheadle
25520,The House of Mirth,cast_1,Dan Aykroyd
27342,Malone,cast_1,Cliff Robertson
13689,Peaceful Warrior,cast_1,Nick Nolte
67911,Bucky Larson: Born to Be a Star,cast_1,Christina Ricci
24664,Bamboozled,cast_1,Savion Glover
329440,The Forest,cast_1,Taylor Kinney
47890,Sphinx,cast_1,Frank Langella
252512,While We're Young,cast_1,Naomi Watts
55720,A Better Life,cast_1,José Julián
9613,Spider,cast_1,Miranda Richardson
29076,Gun Shy,cast_1,Liam Neeson
29339,Nicholas Nickleby,cast_1,Nathan Lane
68812,The Iceman,cast_1,Winona Ryder
32740,Krrish,cast_1,Naseeruddin Shah
14195,Cecil B. Demented,cast_1,Stephen Dorff
73567,Killer Joe,cast_1,Emile Hirsch
41479,The Joneses,cast_1,Demi Moore
15394,Owning Mahowny,cast_1,Minnie Driver
10071,The Brothers Solomon,cast_1,Will Forte
1989,My Blueberry Nights,cast_1,Jude Law
91076,Illuminata,cast_1,Christopher Walken
12779,Swept Away,cast_1,Adriano Giannini
13191,"War, Inc.",cast_1,Hilary Duff
11770,Shaolin Soccer,cast_1,Ng Man-Tat
12703,The Brown Bunny,cast_1,Chloë Sevigny
64559,The Swindle,cast_1,Isabelle Huppert
222649,Rosewater,cast_1,Shohreh Aghdashloo
115872,The Chambermaid on the Titanic,cast_1,Aitana Sánchez-Gijón
101173,Coriolanus,cast_1,Ralph Fiennes
25350,Imaginary Heroes,cast_1,Ryan Donowho
10034,High Heels and Low Lifes,cast_1,Mary McCormack
20178,World's Greatest Dad,cast_1,Alexie Gilmore
5072,Severance,cast_1,Laura Harris
18191,Edmond,cast_1,Joe Mantegna
31007,Welcome to the Rileys,cast_1,James Gandolfini
