Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,URL_TA,ID_TA
id_7542,Barcelona,"Seafood,  European,  Spanish,  Mediterranean",7543,2.5,$$ - $$$,129.0,/Restaurant_Review-g187497-d1929118-Reviews-Els_Maians-Barcelona_Catalonia.html,d1929118
id_984,Berlin,"Italian,  Mediterranean",986,5.0,$$ - $$$,22.0,/Restaurant_Review-g187323-d10859217-Reviews-Pulcinella-Berlin.html,d10859217
id_1516,Warsaw,Other,1518,4.0,,6.0,/Restaurant_Review-g274856-d11793939-Reviews-Kawiarnia_Amatorska-Warsaw_Mazovia_Province_Central_Poland.html,d11793939
id_3786,Barcelona,Japanese,3787,4.0,,26.0,/Restaurant_Review-g187497-d8808859-Reviews-Mikawa_Restaurant_Japones-Barcelona_Catalonia.html,d8808859
id_284,Paris,"Lebanese,  Mediterranean,  Middle Eastern,  Vegetarian Friendly,  Vegan Options",285,5.0,$,93.0,/Restaurant_Review-g187147-d11929974-Reviews-Cook_n_Saj-Paris_Ile_de_France.html,d11929974
id_781,Barcelona,"Mediterranean,  European,  Healthy,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",782,4.5,$$ - $$$,88.0,/Restaurant_Review-g187497-d9769328-Reviews-Bendita_Helena-Barcelona_Catalonia.html,d9769328
id_1897,Rome,"Italian,  Pizza,  Mediterranean",1898,4.0,$$ - $$$,181.0,/Restaurant_Review-g187791-d1674503-Reviews-La_Romanina-Rome_Lazio.html,d1674503
id_3308,Milan,"Italian,  Mediterranean",3310,4.0,$$ - $$$,243.0,/Restaurant_Review-g187849-d1746716-Reviews-La_Tavernetta_da_Elio-Milan_Lombardy.html,d1746716
id_2460,Milan,"Japanese,  Seafood,  Sushi",2462,3.5,$,170.0,/Restaurant_Review-g187849-d3738693-Reviews-Miyoshi-Milan_Lombardy.html,d3738693
id_11266,London,"Latin,  Chilean,  South American,  Spanish",11276,4.0,$$ - $$$,10.0,/Restaurant_Review-g186338-d9740703-Reviews-Kultrun-London_England.html,d9740703
id_9121,Paris,Other,9123,4.0,,22.0,/Restaurant_Review-g187147-d4091909-Reviews-Le_Maine_Parnasse-Paris_Ile_de_France.html,d4091909
id_1261,Rome,"Brew Pub,  Fast Food,  Spanish,  Vegetarian Friendly",1262,4.0,$,822.0,/Restaurant_Review-g187791-d4811912-Reviews-100_Montaditos-Rome_Lazio.html,d4811912
id_36,Lyon,French,37,4.5,$$$$,419.0,/Restaurant_Review-g187265-d1898848-Reviews-Au_14_Fevrier_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1898848
id_396,Barcelona,"Japanese,  Sushi,  Asian,  Korean,  Vegetarian Friendly,  Gluten Free Options",397,5.0,$$ - $$$,45.0,/Restaurant_Review-g187497-d12384001-Reviews-Sushi_Samurai-Barcelona_Catalonia.html,d12384001
id_972,Hamburg,Other,974,4.0,,15.0,/Restaurant_Review-g187331-d5518556-Reviews-Ploy_Thai-Hamburg.html,d5518556
id_486,Zurich,"Italian,  European,  Bar,  Mediterranean,  Vegetarian Friendly",489,4.0,$$ - $$$,90.0,/Restaurant_Review-g188113-d1139366-Reviews-Commercio_Bar_Ristorante-Zurich.html,d1139366
id_10305,London,"Japanese,  Sushi",10314,4.0,$,13.0,/Restaurant_Review-g186338-d8463851-Reviews-Itsu-London_England.html,d8463851
id_2773,Amsterdam,Other,2780,4.0,,,/Restaurant_Review-g188590-d10467094-Reviews-A_Loja-Amsterdam_North_Holland_Province.html,d10467094
id_12273,London,"Bar,  Grill,  Pub",12283,4.5,,2.0,/Restaurant_Review-g186338-d1044726-Reviews-Toad_in_the_Hole-London_England.html,d1044726
id_8229,Madrid,"American,  Diner",8236,2.5,$$ - $$$,55.0,/Restaurant_Review-g187514-d4731719-Reviews-Tommy_Mel_s-Madrid.html,d4731719
id_2663,Vienna,Other,2665,4.0,,2.0,/Restaurant_Review-g190454-d12233546-Reviews-Marktwirtschaft-Vienna.html,d12233546
id_4238,Barcelona,Other,4239,5.0,,2.0,/Restaurant_Review-g187497-d11911250-Reviews-Joan_s-Barcelona_Catalonia.html,d11911250
id_1257,Budapest,"Eastern European,  Central European,  Hungarian,  Healthy,  Vegetarian Friendly,  Vegan Options",1258,5.0,$$ - $$$,14.0,/Restaurant_Review-g274887-d10613140-Reviews-Suzy_s_vegan_dinner_above_the_city-Budapest_Central_Hungary.html,d10613140
id_7752,Barcelona,Mediterranean,7759,1.0,$$ - $$$,,/Restaurant_Review-g187497-d11950716-Reviews-Menjador_del_centre-Barcelona_Catalonia.html,d11950716
id_2556,Barcelona,"Italian,  Spanish",2557,4.0,$$ - $$$,24.0,/Restaurant_Review-g187497-d11795167-Reviews-Gelatiamo-Barcelona_Catalonia.html,d11795167
id_4230,Paris,"Bar,  Pub,  American",4231,4.0,$$ - $$$,45.0,/Restaurant_Review-g187147-d10841012-Reviews-The_Canadian_Embassy_Pub-Paris_Ile_de_France.html,d10841012
id_5604,Madrid,"Moroccan,  Middle Eastern,  Vegan Options,  Halal",5607,3.0,$,83.0,/Restaurant_Review-g187514-d2149251-Reviews-Al_Aman-Madrid.html,d2149251
id_443,Copenhagen,"Seafood,  European,  Scandinavian,  Danish",444,4.0,$$ - $$$,104.0,/Restaurant_Review-g189541-d805464-Reviews-Restaurant_Viva-Copenhagen_Zealand.html,d805464
id_1368,Warsaw,Other,1370,4.5,,2.0,/Restaurant_Review-g274856-d8596967-Reviews-Le_Petit_Cafe-Warsaw_Mazovia_Province_Central_Poland.html,d8596967
id_3005,London,"Asian,  Thai,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",3011,4.5,$$ - $$$,91.0,/Restaurant_Review-g186338-d2516361-Reviews-Thaiphoon-London_England.html,d2516361
id_10299,Paris,Mediterranean,10301,4.0,,4.0,/Restaurant_Review-g187147-d7147205-Reviews-Le_Delly_s_de_Jaures-Paris_Ile_de_France.html,d7147205
id_3278,Berlin,Contemporary,3280,5.0,,2.0,/Restaurant_Review-g187323-d7966501-Reviews-Cafe_Seidenfaden-Berlin.html,d7966501
id_3287,Rome,"Italian,  Mediterranean,  Vegetarian Friendly,  Vegan Options",3288,4.5,$,44.0,/Restaurant_Review-g187791-d9710052-Reviews-Crunch-Rome_Lazio.html,d9710052
id_1322,Edinburgh,Other,1323,4.0,,18.0,/Restaurant_Review-g186525-d10146454-Reviews-The_Space-Edinburgh_Scotland.html,d10146454
id_866,Brussels,"Asian,  Thai",867,4.0,$$ - $$$,52.0,/Restaurant_Review-g950784-d7347239-Reviews-Krob_Khun-Jette_Brussels.html,d7347239
id_5925,Madrid,Other,5928,4.0,,3.0,/Restaurant_Review-g187514-d10041332-Reviews-Fiorella_Cakes-Madrid.html,d10041332
id_550,Dublin,"Irish,  European,  Vegetarian Friendly,  Gluten Free Options",551,4.0,$$ - $$$,118.0,/Restaurant_Review-g186605-d3153451-Reviews-Beckett_Bull-Dublin_County_Dublin.html,d3153451
id_2073,Paris,"French,  Bar,  Cafe,  European,  Pub",2074,4.0,$$ - $$$,128.0,/Restaurant_Review-g187147-d1048529-Reviews-Le_Cafe_Parisien-Paris_Ile_de_France.html,d1048529
id_1275,Rome,"Italian,  Bar,  Pizza,  European,  Pub,  Brew Pub",1276,4.0,$$ - $$$,377.0,/Restaurant_Review-g187791-d2439603-Reviews-Elliot_Pub-Rome_Lazio.html,d2439603
id_1135,Zurich,"Chinese,  Vietnamese",1140,4.5,,4.0,/Restaurant_Review-g188113-d6620235-Reviews-Mai_Wok-Zurich.html,d6620235
id_15306,London,Other,15318,3.5,,2.0,/Restaurant_Review-g186338-d8853180-Reviews-Canaan_Restaurant-London_England.html,d8853180
id_1831,Paris,"Mediterranean,  Italian,  Vegetarian Friendly,  Vegan Options",1832,4.5,$$ - $$$,111.0,/Restaurant_Review-g187147-d4212687-Reviews-Apulia-Paris_Ile_de_France.html,d4212687
id_246,Rome,"Italian,  Seafood,  Mediterranean",247,4.5,$$ - $$$,537.0,/Restaurant_Review-g187791-d6988362-Reviews-Ristorante_A_Maidda-Rome_Lazio.html,d6988362
id_702,Lyon,Other,703,4.5,,35.0,/Restaurant_Review-g187265-d9456607-Reviews-La_Barque_Bleue-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d9456607
id_205,Barcelona,"Brew Pub,  Cafe,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",206,4.5,$$ - $$$,613.0,/Restaurant_Review-g187497-d3499028-Reviews-Caravelle-Barcelona_Catalonia.html,d3499028
id_1398,Geneva,Other,1405,1.5,,2.0,/Restaurant_Review-g188057-d12414220-Reviews-Restaurant_de_la_Queue_d_Arve-Geneva.html,d12414220
id_10139,Paris,Other,10141,4.0,,5.0,/Restaurant_Review-g187147-d7595454-Reviews-Eric_Kayser-Paris_Ile_de_France.html,d7595454
id_7003,Paris,"European,  Asian",7004,4.5,$$ - $$$,4.0,/Restaurant_Review-g187147-d12447984-Reviews-L_Iris-Paris_Ile_de_France.html,d12447984
id_53,Bratislava,"Italian,  Seafood,  Mediterranean,  European,  Central European,  Vegetarian Friendly",54,4.0,$$$$,313.0,/Restaurant_Review-g274924-d1112673-Reviews-Kogo-Bratislava_Bratislava_Region.html,d1112673
id_284,Milan,"Japanese,  Seafood,  Sushi,  Asian,  Soups,  Contemporary,  Fusion,  Vegetarian Friendly,  Gluten Free Options",285,4.0,$$ - $$$,905.0,/Restaurant_Review-g187849-d1926746-Reviews-Izu-Milan_Lombardy.html,d1926746
id_1457,Oporto,"Brazilian,  Contemporary,  Fusion,  Portuguese",1458,4.5,$,2.0,/Restaurant_Review-g189180-d12147644-Reviews-O_Casarao-Porto_Porto_District_Northern_Portugal.html,d12147644
id_2599,Milan,"Italian,  Gastropub",2601,4.5,$$ - $$$,15.0,/Restaurant_Review-g187849-d5264440-Reviews-Antica_Salumeria_Crescenzago-Milan_Lombardy.html,d5264440
id_4780,Rome,"Italian,  American,  Fast Food,  Asian",4781,5.0,$,3.0,/Restaurant_Review-g187791-d12842559-Reviews-Boba_Bar-Rome_Lazio.html,d12842559
id_16215,London,Pizza,16227,2.0,$,11.0,/Restaurant_Review-g186338-d5667751-Reviews-Papa_Johns-London_England.html,d5667751
id_4289,Rome,"Chinese,  Japanese",4290,4.0,$,73.0,/Restaurant_Review-g187791-d5825135-Reviews-Ristorante_Linda-Rome_Lazio.html,d5825135
id_1678,Athens,Other,1680,3.0,,,/Restaurant_Review-g189400-d12883544-Reviews-To_Kafenedaki_tou_Kipou-Athens_Attica.html,d12883544
id_5767,London,Cafe,5776,5.0,$$ - $$$,8.0,/Restaurant_Review-g186338-d12219822-Reviews-MnM_Gelato-London_England.html,d12219822
id_4293,Rome,"Brew Pub,  Fast Food,  Pub,  Street Food",4294,5.0,$,14.0,/Restaurant_Review-g187791-d10595133-Reviews-Owlchips-Rome_Lazio.html,d10595133
id_1539,Stockholm,"American,  Steakhouse,  Bar,  Pub,  Gastropub",1541,3.5,$$ - $$$,8.0,/Restaurant_Review-g189852-d12516525-Reviews-Pitcher_s_Stockholm-Stockholm.html,d12516525
id_2407,Brussels,Grill,2408,4.0,$$ - $$$,8.0,/Restaurant_Review-g188644-d2549710-Reviews-Le_Mayeur-Brussels.html,d2549710
id_2502,Rome,"Indian,  Vegetarian Friendly",2503,4.5,$$ - $$$,138.0,/Restaurant_Review-g187791-d795704-Reviews-Om-Rome_Lazio.html,d795704
id_7370,Paris,French,7371,5.0,,5.0,/Restaurant_Review-g187147-d7132084-Reviews-Deb_Peabody-Paris_Ile_de_France.html,d7132084
id_12452,Paris,Other,12454,3.0,,2.0,/Restaurant_Review-g187147-d11766630-Reviews-Domino_s-Paris_Ile_de_France.html,d11766630
id_987,Warsaw,Pizza,988,4.5,$$ - $$$,12.0,/Restaurant_Review-g274856-d6732811-Reviews-Pizzeria_Parma-Warsaw_Mazovia_Province_Central_Poland.html,d6732811
id_1698,Paris,"French,  European",1699,4.5,$$ - $$$,135.0,/Restaurant_Review-g187147-d1069513-Reviews-Le_Perroquet_vert-Paris_Ile_de_France.html,d1069513
id_1372,Prague,Other,1373,5.0,,7.0,/Restaurant_Review-g274707-d9745343-Reviews-Chlebicek_Store_Vegan_Deli-Prague_Bohemia.html,d9745343
id_773,Munich,Italian,781,4.0,$$ - $$$,37.0,/Restaurant_Review-g187309-d5520230-Reviews-Osteria_Da_Mimmo-Munich_Upper_Bavaria_Bavaria.html,d5520230
id_1552,Brussels,Italian,1606,5.0,$$ - $$$,,/Restaurant_Review-g1136488-d13206566-Reviews-Piccola_Italia-Uccle_Brussels.html,d13206566
id_4021,Rome,Italian,4022,5.0,$,11.0,/Restaurant_Review-g187791-d11885698-Reviews-Na_Rosetta-Rome_Lazio.html,d11885698
id_360,Budapest,"Italian,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options",361,5.0,$$ - $$$,49.0,/Restaurant_Review-g274887-d8654533-Reviews-Casa_Pomo_d_Oro-Budapest_Central_Hungary.html,d8654533
id_948,Copenhagen,Other,950,4.5,,7.0,/Restaurant_Review-g806262-d10301071-Reviews-Bodenhoff-Frederiksberg_Copenhagen_Zealand.html,d10301071
id_1079,Lisbon,"Seafood,  Mediterranean,  European,  Portuguese",1080,4.0,$$ - $$$,167.0,/Restaurant_Review-g189158-d2703359-Reviews-A_Mourisca-Lisbon_Lisbon_District_Central_Portugal.html,d2703359
id_1696,Paris,"French,  European,  Vegetarian Friendly",1697,4.0,$$$$,519.0,/Restaurant_Review-g187147-d942290-Reviews-Laperouse-Paris_Ile_de_France.html,d942290
id_1762,Warsaw,"Italian,  Pizza",1764,3.5,,6.0,/Restaurant_Review-g274856-d6673365-Reviews-Da_Grasso_Pizzeria-Warsaw_Mazovia_Province_Central_Poland.html,d6673365
id_541,Lyon,"Asian,  Vietnamese",542,4.0,$$ - $$$,138.0,/Restaurant_Review-g187265-d2641947-Reviews-Indo_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d2641947
id_6624,Barcelona,"Bar,  Cafe,  European,  Spanish,  Mediterranean",6625,3.0,$$ - $$$,169.0,/Restaurant_Review-g187497-d3292870-Reviews-La_Cava_Universal-Barcelona_Catalonia.html,d3292870
id_6193,Berlin,Other,6195,3.5,,3.0,/Restaurant_Review-g187323-d7360304-Reviews-Cafe_Mavera-Berlin.html,d7360304
id_1564,Dublin,Fast Food,1568,3.5,,5.0,/Restaurant_Review-g186605-d2190085-Reviews-Fusco_s_Takeaway-Dublin_County_Dublin.html,d2190085
id_2647,Madrid,Other,2649,5.0,,19.0,/Restaurant_Review-g187514-d8362902-Reviews-Lemme_s-Madrid.html,d8362902
id_108,Hamburg,"German,  Bar,  European,  Gastropub,  Central European",109,4.0,$$ - $$$,371.0,/Restaurant_Review-g187331-d1353540-Reviews-Nagel_Restaurant_and_Brasserie-Hamburg.html,d1353540
id_15748,London,"Fast Food,  American",15760,3.0,$,31.0,/Restaurant_Review-g186338-d4584798-Reviews-Burger_King-London_England.html,d4584798
id_846,Stockholm,"Japanese,  Sushi",847,4.5,$$ - $$$,8.0,/Restaurant_Review-g189852-d7819194-Reviews-Hattori-Stockholm.html,d7819194
id_13419,London,"Bar,  British,  Pub",13429,3.5,$$ - $$$,35.0,/Restaurant_Review-g186338-d3242247-Reviews-The_Argyle-London_England.html,d3242247
id_640,Oporto,"European,  Portuguese",641,4.0,$,27.0,/Restaurant_Review-g189180-d8143898-Reviews-Bicho_Papao-Porto_Porto_District_Northern_Portugal.html,d8143898
id_13122,London,"Indian,  Asian",13132,3.5,$$ - $$$,28.0,/Restaurant_Review-g186338-d4040052-Reviews-Peppers_Restaurant_Chiswick-London_England.html,d4040052
id_2188,Hamburg,Other,2192,3.5,,4.0,/Restaurant_Review-g187331-d4553147-Reviews-Molly_Malone-Hamburg.html,d4553147
id_1748,Berlin,"American,  Fast Food",1750,3.5,$,90.0,/Restaurant_Review-g187323-d6280580-Reviews-McDonald_s-Berlin.html,d6280580
id_1536,Vienna,"Austrian,  European,  Contemporary",1537,4.0,$,27.0,/Restaurant_Review-g190454-d2140541-Reviews-WerkzeugH-Vienna.html,d2140541
id_6804,London,Other,6813,4.5,,5.0,/Restaurant_Review-g186338-d12966435-Reviews-Bang_Bang_Chicken-London_England.html,d12966435
id_1958,Munich,"German,  Vegetarian Friendly",1974,3.5,$$ - $$$,95.0,/Restaurant_Review-g187309-d1342155-Reviews-Wirtshaus_am_Rosengarten-Munich_Upper_Bavaria_Bavaria.html,d1342155
id_147,Prague,"Cafe,  International,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",148,4.5,$,105.0,/Restaurant_Review-g274707-d10389421-Reviews-GoodEats-Prague_Bohemia.html,d10389421
id_12392,London,"Italian,  Pizza,  Cafe",12402,4.0,$$ - $$$,,/Restaurant_Review-g186338-d13153300-Reviews-Italian_Corner-London_England.html,d13153300
id_4681,Rome,Italian,4682,5.0,$,12.0,/Restaurant_Review-g187791-d7197803-Reviews-L_Altro_Caffe_Roma-Rome_Lazio.html,d7197803
id_2940,Brussels,Cafe,2938,2.0,,,/Restaurant_Review-g188644-d7205059-Reviews-Au_Delice-Brussels.html,d7205059
id_1801,Amsterdam,"Middle Eastern,  Vegetarian Friendly,  Vegan Options",1806,5.0,$,8.0,/Restaurant_Review-g188590-d8656639-Reviews-Amona_Food_Truck-Amsterdam_North_Holland_Province.html,d8656639
id_483,Madrid,"Spanish,  Vegetarian Friendly,  Gluten Free Options",484,4.5,$$ - $$$,166.0,/Restaurant_Review-g187514-d7310999-Reviews-Taberna_CocinArte-Madrid.html,d7310999
id_2694,Hamburg,International,2702,3.0,,5.0,/Restaurant_Review-g187331-d938657-Reviews-Goldener_Engel-Hamburg.html,d938657
id_611,Geneva,Other,614,5.0,,5.0,/Restaurant_Review-g4346525-d11812573-Reviews-L_Espresso-Vernier_Geneva.html,d11812573
id_532,Barcelona,"Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",533,4.0,$$ - $$$,744.0,/Restaurant_Review-g187497-d3179219-Reviews-Colom-Barcelona_Catalonia.html,d3179219
id_6074,Madrid,Pizza,6077,3.5,$,18.0,/Restaurant_Review-g187514-d8427291-Reviews-Domino_s_Pizza-Madrid.html,d8427291
id_791,Stockholm,Other,792,5.0,,4.0,/Restaurant_Review-g189852-d10789401-Reviews-Femtopia-Stockholm.html,d10789401
id_2356,Berlin,German,2358,4.5,$,19.0,/Restaurant_Review-g187323-d4342126-Reviews-Destille-Berlin.html,d4342126
id_1293,Stockholm,"Lebanese,  Mediterranean",1294,4.0,,6.0,/Restaurant_Review-g189852-d12335302-Reviews-Litani-Stockholm.html,d12335302
