datetime,pips_candle_0_30,pips_candle_max_0_30,pips_candle_min_0_30,pips_candle_0_60,pips_candle_max_0_60,pips_candle_min_0_60,pips_candle_0_120,pips_candle_max_0_120,pips_candle_min_0_120,pips_candle_0_180,pips_candle_max_0_180,pips_candle_min_0_180,pips_candle_0_240,pips_candle_max_0_240,pips_candle_min_0_240
3/19/2007 13:00,-9,2,-14,-5,2,-14,5,6,-14,2,9,-14,3,9,-14
4/16/2007 13:00,1,6,-2,0,6,-2,2,6,-3,-4,6,-9,-13,6,-15
5/15/2007 13:00,-4,2,-6,-8,2,-10,-11,2,-12,-16,2,-16,-12,2,-16
6/18/2007 13:00,1,3,-4,1,4,-4,2,5,-4,-1,5,-4,4,7,-4
7/17/2007 13:00,0,4,-5,1,4,-5,0,4,-5,-2,4,-5,-1,4,-6
8/15/2007 13:00,7,11,-3,8,15,-3,-3,15,-8,-14,15,-18,-22,15,-25
9/18/2007 13:00,9,13,-3,13,18,-3,98,103,-3,94,107,-3,110,116,-3
10/16/2007 13:00,3,5,-5,6,12,-5,8,13,-5,8,13,-5,16,22,-5
11/19/2007 13:00,-1,4,-10,-2,5,-10,5,17,-10,4,17,-10,4,17,-10
12/17/2007 13:00,-1,6,-7,0,6,-8,12,20,-8,9,20,-8,18,23,-8
1/16/2008 13:00,-4,3,-10,17,28,-10,-2,28,-10,-4,28,-17,-9,28,-17
2/19/2008 13:00,1,9,-5,-3,9,-7,1,11,-7,-6,11,-10,-7,11,-11
3/17/2008 13:00,-23,3,-25,-40,3,-47,-32,3,-53,-14,3,-53,-32,3,-53
4/15/2008 13:00,-24,8,-29,-22,8,-40,-1,8,-40,-2,8,-40,-1,8,-40
5/15/2008 13:00,2,7,-14,3,11,-14,20,23,-14,29,33,-14,14,33,-14
6/16/2008 13:14,-21,8,-25,-9,8,-25,-8,8,-25,-18,8,-25,-24,8,-30
7/16/2008 13:00,-4,4,-9,7,11,-9,-23,11,-36,-19,11,-36,-8,11,-36
8/18/2008 13:00,-6,5,-13,-5,5,-15,-35,5,-41,-33,5,-46,-39,5,-46
9/16/2008 13:00,-5,9,-15,-7,9,-27,1,18,-80,-15,18,-80,-21,18,-80
10/16/2008 13:00,-9,8,-14,-13,8,-24,16,39,-24,55,61,-24,43,63,-24
11/18/2008 13:00,-57,11,-63,-46,11,-85,-84,11,-95,-48,11,-95,-46,11,-95
12/15/2008 13:00,25,25,-14,17,30,-14,8,30,-14,50,54,-14,32,66,-14
1/21/2009 13:00,-6,10,-10,22,26,-10,82,101,-10,151,168,-10,155,220,-10
2/17/2009 13:00,10,16,-12,10,28,-12,37,42,-12,28,53,-12,4,53,-12
3/16/2009 13:00,0,6,-20,-24,6,-28,-42,6,-45,-68,6,-68,-54,6,-68
4/15/2009 13:00,-10,10,-15,-23,10,-35,-32,10,-37,2,10,-37,7,11,-37
5/18/2009 13:00,-2,10,-8,-11,10,-12,0,10,-17,18,23,-17,26,29,-17
6/15/2009 13:00,-5,12,-8,-7,12,-17,15,19,-17,20,21,-17,25,25,-17
7/16/2009 13:00,-10,4,-14,5,7,-14,29,32,-14,24,34,-14,30,43,-14
8/17/2009 13:00,3,8,-5,11,13,-5,4,19,-5,6,19,-5,6,19,-5
9/16/2009 13:00,17,20,-7,16,20,-7,21,35,-7,28,35,-7,8,35,-7
10/19/2009 13:00,2,6,-10,2,8,-10,-1,8,-10,-1,8,-12,19,22,-12
11/17/2009 13:00,-1,5,-10,13,25,-10,11,25,-10,26,32,-10,33,35,-10
12/15/2009 13:00,-6,10,-9,6,11,-9,10,18,-9,20,21,-9,20,23,-9
1/19/2010 13:00,-4,5,-15,-2,5,-15,2,5,-15,9,14,-15,-5,14,-15
2/16/2010 13:00,10,14,-2,15,18,-2,7,23,-2,17,29,-2,19,29,-2
3/15/2010 13:00,0,8,-9,8,11,-9,8,14,-9,9,14,-9,13,20,-9
4/15/2010 13:00,1,6,-5,-3,6,-10,11,13,-10,16,18,-10,8,18,-10
5/17/2010 13:00,16,24,-7,34,36,-7,62,74,-7,61,78,-7,71,78,-7
6/15/2010 10:00,-8,7,-22,23,30,-22,42,49,-22,45,59,-22,53,66,-22
7/19/2010 10:00,10,15,-9,-3,15,-18,-8,15,-18,-11,15,-26,-27,15,-30
8/16/2010 10:00,21,31,-12,19,38,-12,14,38,-12,14,38,-12,3,38,-12
9/20/2010 10:00,16,18,-12,22,23,-12,11,34,-12,9,34,-12,1,34,-12
10/18/2010 9:58,16,22,-4,21,29,-4,32,32,-4,43,45,-4,37,51,-4
11/16/2010 10:00,2,16,-9,-23,16,-37,-58,16,-78,-89,16,-116,-84,16,-127
12/15/2010 10:00,-6,17,-7,-21,17,-22,-43,17,-44,-73,17,-94,-88,17,-96
1/18/2011 10:00,-14,10,-18,-58,10,-69,-50,10,-69,-89,10,-91,-74,10,-91
3/15/2011 10:00,9,21,-12,32,32,-12,33,33,-12,51,53,-12,42,58,-12
4/18/2011 10:00,0,12,-14,-59,12,-65,-54,12,-103,-26,12,-103,-31,12,-103
5/16/2011 10:00,14,23,-10,36,38,-10,18,44,-10,-1,44,-10,9,44,-14
6/15/2011 10:00,-16,5,-17,-12,5,-29,-81,5,-94,-97,5,-120,-131,5,-145
7/18/2011 10:00,-21,6,-32,-43,6,-49,-27,6,-49,-5,6,-49,9,12,-49
8/15/2011 10:00,33,34,-5,6,35,-5,12,35,-5,-5,35,-5,1,35,-5
9/19/2011 10:00,-6,7,-22,3,15,-22,27,45,-22,29,45,-22,39,45,-22
10/18/2011 10:00,31,31,-2,28,41,-2,63,71,-2,84,91,-2,78,92,-2
11/16/2011 10:00,2,19,-10,31,39,-10,7,41,-10,23,41,-10,39,53,-10
12/19/2011 10:00,5,11,-3,3,13,-7,-1,13,-7,-3,13,-13,-2,13,-13
1/18/2012 10:00,-6,2,-22,-24,2,-33,-15,2,-33,10,23,-33,-3,23,-33
2/15/2012 10:00,-1,14,-18,-16,14,-18,5,14,-23,-20,14,-28,-1,14,-28
3/19/2012 10:00,2,4,-9,43,48,-9,79,101,-9,83,101,-9,80,101,-9
6/18/2012 10:00,2,9,-9,-20,9,-20,-23,9,-38,-38,9,-39,-24,9,-41
7/17/2012 10:00,-26,37,-30,-29,37,-55,-10,37,-55,1,37,-55,25,37,-55
8/15/2012 10:00,-4,6,-14,4,6,-14,9,14,-14,5,14,-14,7,14,-14
9/18/2012 10:00,-10,6,-12,-4,6,-16,-8,13,-16,-19,13,-20,-23,13,-27
10/16/2012 10:00,-16,13,-25,-24,13,-31,-13,13,-31,-2,13,-31,0,13,-31
11/19/2012 10:00,8,14,-6,31,36,-6,21,36,-6,18,36,-6,20,36,-6
12/18/2012 10:00,6,6,-4,32,33,-4,41,52,-4,49,52,-4,48,57,-4
1/16/2013 10:00,11,16,-10,14,27,-10,22,29,-10,1,29,-10,18,29,-10
2/19/2013 10:00,1,4,-3,-7,4,-7,23,31,-8,24,31,-8,26,33,-8
3/18/2013 10:00,29,35,-4,15,35,-4,21,35,-4,38,57,-4,20,57,-4
4/15/2013 10:00,1,3,-14,-4,4,-14,-9,4,-14,-18,4,-21,-19,4,-21
5/15/2013 10:00,-5,6,-9,-8,6,-18,-11,6,-21,-8,6,-22,3,8,-22
6/17/2013 10:00,0,8,-5,5,8,-7,-3,8,-14,-11,8,-14,-7,8,-14
7/16/2013 10:00,23,24,-6,25,26,-6,31,43,-6,31,44,-6,35,44,-6
8/15/2013 10:00,21,23,-11,35,36,-11,46,54,-11,44,54,-11,120,127,-11
9/17/2013 10:00,-2,3,-12,-1,4,-12,7,10,-12,6,10,-12,11,12,-12
10/16/2013 10:00,-9,8,-15,-38,8,-42,-40,8,-56,-19,8,-56,12,21,-56
11/18/2013 10:00,-11,3,-14,-13,3,-18,-19,3,-20,-30,3,-41,-30,3,-41
12/17/2013 10:00,-12,4,-18,-11,4,-20,4,16,-20,13,16,-20,24,31,-20
1/16/2014 10:00,-33,7,-37,-39,7,-42,-39,7,-42,-46,7,-56,-39,7,-56
2/18/2014 10:00,5,10,-1,-6,10,-7,1,10,-7,-2,10,-7,1,10,-7
3/17/2014 10:00,-1,8,-5,-11,8,-12,-12,8,-13,-15,8,-19,-15,8,-19
4/15/2014 10:00,13,18,-9,12,21,-9,-6,21,-11,7,21,-11,1,21,-11
5/15/2014 10:00,28,34,-4,42,45,-4,38,58,-4,33,58,-4,43,58,-4
6/16/2014 10:00,6,8,-3,9,10,-3,15,17,-3,8,17,-3,5,17,-3
7/16/2014 10:00,5,5,-3,4,9,-3,-1,9,-4,-3,9,-5,-9,9,-10
8/18/2014 10:00,-7,1,-10,-6,1,-10,-11,1,-16,-7,1,-16,-3,1,-16
9/17/2014 10:00,5,8,-3,0,11,-5,-2,11,-21,-8,11,-21,3,11,-21
10/16/2014 10:00,17,46,-13,35,51,-13,65,69,-13,80,84,-13,64,95,-13
11/18/2014 10:00,15,19,-6,23,25,-6,26,38,-6,24,38,-6,30,38,-6
12/15/2014 10:00,-14,0,-24,-22,0,-27,26,36,-28,-6,36,-28,-7,36,-28
1/20/2015 10:00,-11,4,-14,-13,4,-15,-28,4,-31,-39,4,-42,-34,4,-45
2/17/2015 10:00,-18,2,-19,-1,2,-21,-8,3,-21,15,23,-21,3,23,-21
3/16/2015 10:00,-26,10,-26,-42,10,-43,-31,10,-43,8,10,-43,-16,13,-43
4/15/2015 10:00,-17,9,-18,-30,9,-52,-44,9,-56,-21,9,-56,31,62,-56
5/18/2015 10:00,8,17,-6,20,20,-6,10,25,-6,7,25,-12,-27,25,-33
6/15/2015 10:00,4,9,-5,17,19,-5,30,33,-5,46,51,-5,20,51,-5
7/16/2015 10:00,-10,3,-17,-15,3,-30,-26,3,-35,-47,3,-50,-40,3,-50
8/17/2015 10:00,0,12,-6,-7,12,-11,-8,12,-24,-4,12,-24,-4,12,-24
9/16/2015 10:00,6,12,-21,-5,14,-21,4,14,-21,10,21,-21,0,21,-21
10/19/2015 10:00,-3,9,-6,-11,9,-14,-3,9,-14,1,9,-14,4,9,-14
11/17/2015 10:00,-16,1,-18,-23,1,-30,-41,1,-43,-28,1,-44,-37,1,-44
12/15/2015 10:00,-19,4,-21,-34,4,-35,-45,4,-46,-31,4,-50,-42,4,-50
1/19/2016 10:00,-3,5,-8,-1,9,-8,5,9,-8,28,33,-8,26,35,-8
2/16/2016 10:00,-3,7,-16,3,8,-16,-1,17,-16,-3,17,-16,0,17,-16
4/18/2016 9:21,-7,3,-10,4,5,-10,13,25,-10,12,25,-10,12,25,-10
5/16/2016 10:00,-7,2,-8,-7,2,-13,-12,2,-13,-11,2,-13,-21,2,-22
6/16/2016 10:00,-10,12,-13,1,12,-15,11,16,-15,60,97,-15,73,97,-15
7/18/2016 10:00,-6,3,-9,0,3,-9,8,17,-9,4,17,-9,8,17,-9
8/15/2016 10:00,5,9,-1,11,18,-1,13,18,-1,-4,18,-5,0,18,-5
9/19/2016 10:00,6,6,-2,4,20,-2,1,20,-3,-1,20,-8,-4,20,-8
10/18/2016 10:00,6,11,-3,0,12,-3,23,24,-3,17,25,-3,8,25,-3
11/16/2016 10:00,0,14,-7,-28,14,-30,-1,14,-34,-4,14,-34,-28,14,-34
12/15/2016 10:00,1,10,-15,-2,14,-15,-43,14,-50,-3,14,-50,5,14,-50
1/18/2017 10:00,13,14,-1,14,22,-1,1,22,-4,2,22,-6,-14,22,-18
4/17/2017 10:00,-1,4,-4,4,7,-4,1,11,-4,-5,11,-7,-5,11,-8
5/15/2017 10:00,-5,1,-8,-7,1,-12,-6,1,-12,-11,1,-14,-16,1,-19
6/15/2017 10:00,13,14,-2,15,18,-2,17,24,-2,14,24,-2,9,24,-2
7/18/2017 10:00,-6,1,-6,-1,1,-9,-4,1,-14,-19,1,-24,-20,1,-29
9/18/2017 10:00,-7,4,-7,-7,4,-17,-24,4,-28,-29,4,-41,-26,4,-41
10/17/2017 10:00,2,4,-6,9,10,-6,11,15,-6,4,15,-6,22,24,-6
11/16/2017 10:00,-18,4,-19,-8,4,-20,-9,4,-20,-8,4,-20,-12,4,-20
12/18/2017 10:00,12,17,-1,5,27,-1,-3,27,-10,-17,27,-17,-14,27,-19
1/17/2018 10:00,16,18,-3,23,27,-3,9,27,-3,33,34,-3,58,69,-3
2/15/2018 10:00,-6,13,-19,-16,13,-19,-11,13,-22,-22,13,-36,0,13,-36
3/15/2018 10:00,0,5,-8,11,13,-8,-14,15,-14,-17,15,-22,2,15,-22
6/18/2018 10:00,-1,3,-8,6,14,-9,-1,14,-9,-1,14,-9,8,14,-9
7/17/2018 10:00,-5,6,-13,-16,6,-18,-36,6,-36,-44,6,-45,-33,6,-48
9/18/2018 10:00,-3,5,-11,1,8,-11,-6,8,-17,-40,8,-44,-33,8,-47
10/16/2018 10:00,-19,7,-20,-13,7,-20,-2,7,-20,-11,7,-20,-20,7,-23
2/21/2007 8:30,-17,10,-23,-16,10,-23,-7,10,-23,-5,10,-23,-11,10,-23
3/16/2007 8:30,3,9,-4,-9,9,-13,-5,10,-13,-11,10,-15,-11,10,-23
4/17/2007 8:30,23,34,-16,19,34,-16,18,34,-16,10,34,-16,-1,34,-16
7/18/2007 8:30,-10,11,-16,3,11,-16,24,28,-16,35,43,-16,38,43,-16
9/19/2007 8:30,3,13,-22,1,13,-22,-9,13,-22,-18,13,-33,-23,13,-38
10/17/2007 8:30,12,16,-8,17,21,-8,23,35,-8,0,35,-8,-2,35,-8
12/14/2007 8:30,12,36,-11,4,36,-11,-33,36,-51,-21,36,-51,-32,36,-63
1/16/2008 8:30,-7,16,-23,4,16,-23,3,33,-23,-146,33,-208,-156,33,-208
2/20/2008 8:30,-2,38,-14,21,38,-14,27,38,-14,28,38,-14,59,75,-14
3/14/2008 8:30,-9,25,-35,-6,25,-35,69,119,-35,62,119,-35,51,119,-35
4/16/2008 8:30,2,13,-25,-16,13,-25,-12,13,-26,-2,13,-26,4,25,-26
5/14/2008 8:30,4,26,-28,7,26,-28,-5,26,-29,2,26,-29,14,26,-29
6/13/2008 8:30,-11,12,-40,-26,12,-40,-6,12,-40,24,38,-40,31,44,-40
7/16/2008 8:30,1,15,-25,-23,15,-25,-8,15,-30,-57,15,-80,-56,15,-80
9/16/2008 8:30,-4,27,-15,-59,27,-67,-63,27,-71,-82,27,-130,-98,27,-139
11/19/2008 8:30,-12,11,-24,99,124,-24,110,172,-24,-71,172,-78,-75,172,-90
12/16/2008 8:30,15,22,-20,22,28,-20,50,54,-20,62,74,-20,103,120,-20
1/16/2009 8:30,18,25,-21,22,48,-21,-58,48,-84,-21,48,-84,-59,48,-84
2/20/2009 8:30,1,19,-9,-30,19,-36,35,60,-36,28,60,-36,194,226,-36
3/18/2009 8:30,17,39,-28,26,39,-28,37,53,-28,6,53,-28,10,53,-28
6/17/2009 8:30,40,42,-7,31,42,-7,12,46,-7,21,46,-7,24,46,-14
8/14/2009 8:30,-23,5,-27,-25,5,-30,-46,5,-68,-75,5,-76,-76,5,-88
9/16/2009 8:30,21,26,-11,18,44,-11,-8,44,-19,21,44,-19,49,67,-19
11/18/2009 8:30,-8,7,-19,14,33,-30,18,33,-30,38,45,-30,23,46,-30
12/16/2009 8:30,2,10,-16,-7,10,-16,21,44,-16,30,44,-16,8,44,-16
2/19/2010 8:30,-12,20,-23,-13,20,-23,-24,20,-44,-1,20,-44,29,49,-44
5/19/2010 8:30,72,83,-11,34,83,-11,85,105,-11,74,121,-11,87,121,-11
7/16/2010 8:30,-16,8,-18,-25,8,-37,-42,8,-71,-59,8,-71,-65,8,-80
9/17/2010 8:30,-14,13,-27,3,13,-39,-22,20,-39,-32,20,-56,-28,20,-56
11/17/2010 8:30,-15,6,-22,7,9,-22,38,42,-22,19,45,-22,26,54,-22
5/13/2011 8:30,-10,21,-29,-32,21,-49,-55,21,-71,-120,21,-123,-192,21,-218
10/19/2011 8:30,25,37,-8,-9,37,-16,-25,37,-56,-39,37,-57,-50,37,-63
11/16/2011 8:30,0,20,-18,9,20,-18,23,40,-18,26,62,-18,25,62,-18
12/16/2011 8:30,2,16,-2,-23,16,-25,-39,16,-48,-24,16,-48,-47,16,-51
2/17/2012 8:30,-10,5,-18,9,14,-18,-23,14,-42,-36,14,-45,-32,14,-45
3/16/2012 8:30,14,22,-33,12,22,-33,64,65,-33,66,72,-33,52,72,-33
4/13/2012 8:30,-3,9,-17,-9,9,-17,-49,9,-59,-62,9,-69,-58,9,-69
7/17/2012 8:30,5,6,-5,3,8,-5,-60,8,-64,-60,8,-89,-30,8,-89
10/16/2012 8:30,-4,7,-9,-5,7,-11,-22,8,-31,-16,8,-37,-9,8,-37
12/14/2012 8:30,2,10,-11,14,22,-11,28,30,-11,59,63,-11,87,95,-11
1/16/2013 8:30,-9,1,-18,15,15,-20,16,21,-20,29,33,-20,12,34,-20
4/16/2013 8:30,-2,7,-6,-12,7,-19,3,7,-26,-1,12,-26,47,51,-26
6/18/2013 8:30,-32,13,-45,-28,13,-48,-3,14,-48,23,30,-48,15,30,-48
7/16/2013 8:30,21,29,-12,8,29,-13,27,29,-13,38,38,-13,34,47,-13
9/17/2013 8:30,-3,5,-7,-9,5,-12,-17,5,-27,-7,5,-27,-10,5,-27
10/30/2013 8:30,-17,1,-19,-16,1,-24,1,8,-24,0,8,-24,0,8,-24
12/17/2013 8:30,-6,4,-14,-21,4,-29,-33,4,-39,-19,4,-41,-11,4,-41
3/18/2014 8:30,-21,4,-29,-22,4,-31,-21,4,-31,-21,4,-45,-16,4,-45
6/17/2014 8:30,-15,13,-20,-13,13,-20,-14,13,-20,-12,13,-21,-15,13,-21
7/22/2014 8:30,20,27,-7,4,30,-7,-1,30,-7,7,30,-7,-1,30,-7
8/19/2014 8:30,-6,27,-12,-3,27,-13,-13,27,-16,-13,27,-16,-12,27,-17
9/17/2014 8:30,-4,7,-16,-15,7,-19,-10,7,-22,-29,7,-36,-12,7,-36
10/22/2014 8:30,-9,25,-13,-1,25,-15,-13,25,-22,-21,25,-23,-14,25,-27
12/17/2014 8:30,-2,7,-11,-10,7,-21,-58,7,-60,-61,7,-84,-66,7,-84
1/16/2015 8:30,-1,24,-10,-39,24,-43,-72,24,-74,-74,24,-125,-54,24,-125
3/24/2015 8:30,18,70,-22,-18,70,-40,-51,70,-69,-56,70,-69,-42,70,-69
4/17/2015 8:30,-48,38,-62,-47,38,-71,-34,38,-71,-30,38,-71,-27,38,-71
5/22/2015 8:30,-31,67,-39,-71,67,-86,-92,67,-108,-73,67,-108,-79,67,-108
7/17/2015 8:30,-1,20,-5,1,20,-9,-11,20,-20,-13,20,-23,-18,20,-25
8/19/2015 8:30,8,47,-11,-2,47,-11,2,47,-11,35,47,-11,34,47,-11
9/16/2015 8:30,9,14,-24,14,22,-24,46,52,-24,40,54,-24,50,54,-24
11/17/2015 8:30,-6,10,-11,-4,10,-11,-4,14,-11,-16,14,-18,-16,14,-32
1/20/2016 8:30,9,11,-17,4,24,-17,6,24,-19,-4,24,-21,23,24,-21
2/19/2016 8:30,31,34,-4,11,42,-4,44,45,-4,53,56,-4,56,63,-4
3/16/2016 8:30,1,13,-9,-11,13,-23,-13,13,-26,-24,13,-26,-2,13,-26
5/17/2016 8:30,3,9,-6,16,18,-6,26,41,-6,30,41,-6,30,41,-6
8/16/2016 8:30,-25,18,-43,-51,18,-52,-40,18,-58,-28,18,-58,-32,18,-58
9/16/2016 8:30,-22,16,-25,-36,16,-39,-40,16,-44,-45,16,-52,-54,16,-55
10/18/2016 8:30,-26,6,-26,-18,6,-27,-28,6,-37,-23,6,-37,-14,6,-37
1/18/2017 8:30,1,7,-12,10,10,-12,27,28,-12,19,36,-12,17,36,-12
8/11/2017 8:30,10,29,-44,1,29,-44,-3,29,-44,-13,29,-44,13,29,-44
12/13/2017 8:30,-5,8,-28,-4,8,-28,-5,8,-28,3,8,-28,1,8,-28
3/13/2018 8:30,10,29,-24,6,29,-24,4,29,-24,37,39,-24,35,45,-24
4/11/2018 8:30,-15,6,-17,-17,6,-22,-14,6,-22,-8,6,-22,-10,6,-22
6/12/2018 8:30,11,11,-15,2,11,-15,-1,11,-15,-1,11,-15,-11,11,-15
8/10/2018 8:30,-2,12,-7,-30,12,-31,-14,12,-31,-29,12,-32,-36,12,-52
3/20/2007 8:30,12,18,-1,10,26,-1,12,26,-1,9,26,-1,8,26,-1
5/16/2007 8:30,1,3,-13,-6,8,-13,-8,8,-13,-47,8,-47,-67,8,-76
6/19/2007 8:30,-10,1,-12,-3,1,-12,0,4,-12,1,5,-12,14,14,-12
11/20/2007 8:30,19,20,-2,11,27,-2,0,27,-5,-5,27,-15,-1,27,-17
12/18/2007 8:30,-3,7,-17,19,21,-17,-21,21,-25,-19,21,-31,-21,21,-31
5/16/2008 8:30,-29,17,-41,-9,17,-41,49,64,-41,99,109,-41,92,115,-41
9/17/2008 8:30,-16,14,-45,-44,14,-50,-26,17,-64,-76,17,-82,-65,17,-105
10/17/2008 8:30,37,38,-6,16,38,-6,34,75,-6,45,88,-6,41,88,-6
5/19/2009 8:30,-8,21,-22,-12,21,-30,-2,21,-41,17,25,-41,22,29,-41
7/17/2009 8:30,20,24,-8,40,47,-8,47,55,-8,36,55,-8,45,55,-8
4/16/2010 8:30,-17,9,-24,-22,9,-38,-2,13,-38,-27,14,-47,-37,14,-57
7/20/2010 8:30,14,18,-8,5,18,-15,29,39,-15,59,66,-15,38,66,-15
9/21/2010 8:30,7,12,-12,18,23,-12,18,29,-12,6,29,-12,12,29,-12
10/19/2010 8:30,-20,10,-31,-59,10,-73,-51,10,-75,-70,10,-99,-54,10,-99
1/19/2011 8:30,-25,3,-32,-23,3,-35,-59,3,-61,-43,3,-67,-42,3,-67
4/19/2011 8:30,-27,6,-32,-12,6,-32,10,20,-32,5,20,-32,8,30,-32
5/17/2011 8:30,-17,15,-33,-12,15,-35,32,32,-35,-2,35,-35,-3,35,-35
7/19/2011 8:30,-6,31,-17,-10,31,-30,30,45,-30,11,45,-30,-8,45,-30
9/20/2011 8:30,16,38,-8,-18,38,-26,-9,38,-45,10,38,-45,-15,38,-45
12/20/2011 8:30,35,46,-2,47,53,-2,41,55,-2,20,55,-2,2,55,-14
3/20/2012 8:30,0,8,-10,7,13,-10,46,56,-10,45,64,-10,37,64,-10
4/17/2012 8:30,1,6,-7,-1,7,-9,2,7,-31,14,22,-31,-13,22,-31
5/16/2012 8:30,-1,15,-9,-5,15,-9,2,15,-24,-26,15,-43,-9,15,-43
6/19/2012 8:30,1,12,-6,31,34,-6,41,50,-6,77,93,-6,73,93,-6
7/18/2012 8:30,-14,0,-19,1,13,-20,20,25,-20,17,30,-20,32,34,-20
9/19/2012 8:30,24,25,-3,25,35,-3,54,58,-3,68,74,-3,75,77,-3
10/17/2012 8:30,1,9,-8,-10,9,-12,-3,9,-24,-2,9,-24,-3,12,-24
11/20/2012 8:30,-4,6,-7,-12,6,-20,-5,6,-28,-2,6,-28,-11,6,-28
12/19/2012 8:30,-7,1,-9,-8,1,-15,-37,3,-39,-41,3,-47,-49,3,-61
3/19/2013 8:30,3,9,-5,-2,9,-6,-21,13,-24,-17,13,-31,-59,13,-84
7/17/2013 8:30,-5,23,-22,7,23,-22,-17,23,-27,-57,23,-71,-50,23,-71
8/16/2013 8:30,12,15,-15,23,28,-15,-8,28,-15,-30,28,-32,-33,28,-36
9/18/2013 8:30,-1,6,-5,-2,6,-7,-1,6,-7,0,6,-10,8,11,-10
11/26/2013 0:00,-5,1,-5,-1,2,-5,-3,2,-5,8,16,-5,24,39,-5
11/26/2013 8:30,4,5,-5,-13,5,-23,-1,7,-23,12,21,-23,8,21,-23
12/18/2013 8:30,8,12,-2,18,21,-2,22,33,-2,36,40,-2,28,40,-2
1/17/2014 8:30,3,8,-10,0,8,-10,0,11,-10,-12,11,-19,-46,11,-48
4/16/2014 8:30,-8,1,-8,-23,1,-24,-17,1,-25,-29,1,-37,-22,1,-37
5/16/2014 8:30,13,13,-6,24,25,-6,22,27,-6,12,27,-6,12,27,-6
10/17/2014 8:30,-5,21,-23,-24,21,-26,-37,21,-55,-64,21,-65,-42,21,-65
11/19/2014 8:30,31,36,-1,15,36,-1,2,36,-11,12,36,-11,16,36,-11
12/16/2014 8:30,13,15,-9,9,15,-9,-9,15,-14,-32,15,-33,-4,15,-42
1/21/2015 8:30,28,32,-12,28,36,-12,16,75,-40,-10,75,-40,-29,75,-40
3/17/2015 8:30,-10,15,-19,4,16,-19,1,25,-19,-13,25,-28,-33,25,-42
5/19/2015 8:30,-7,50,-18,-1,50,-18,-5,50,-18,-3,50,-22,-2,50,-22
6/16/2015 8:30,10,13,-17,17,19,-17,3,33,-17,15,33,-17,10,33,-17
8/18/2015 8:30,-23,10,-29,-24,10,-33,-12,10,-33,-28,10,-33,-24,10,-37
10/20/2015 8:30,-5,3,-13,-8,3,-13,-20,3,-24,-28,3,-37,-21,3,-37
11/18/2015 8:30,-7,3,-8,-3,3,-10,-8,9,-10,-33,9,-33,-29,9,-43
12/16/2015 8:30,6,14,-2,0,14,-2,0,14,-3,20,26,-4,3,26,-4
4/19/2016 8:30,6,11,-7,19,20,-7,25,34,-7,30,36,-7,23,36,-7
6/17/2016 8:30,-4,9,-4,20,22,-6,41,47,-6,0,47,-7,21,47,-7
7/19/2016 8:30,-6,3,-16,-7,3,-18,-10,3,-18,-23,3,-30,-16,3,-30
9/20/2016 8:30,-4,4,-7,-1,4,-7,-4,4,-11,-13,4,-19,-15,4,-19
10/19/2016 8:30,-3,1,-8,-5,1,-11,-6,1,-13,-9,3,-16,-3,3,-16
12/16/2016 8:30,3,15,-10,-29,15,-31,-22,15,-34,7,16,-42,16,31,-42
4/18/2017 8:30,11,14,-2,7,14,-2,11,14,-3,12,20,-3,12,22,-3
5/16/2017 8:30,11,22,-11,7,22,-11,3,22,-11,1,22,-11,10,22,-11
6/16/2017 8:30,-7,4,-9,-11,4,-12,14,15,-14,15,21,-14,8,21,-14
7/19/2017 8:30,-6,7,-7,3,7,-7,-15,7,-19,-8,7,-21,-11,7,-21
8/16/2017 8:30,-13,5,-14,-24,5,-34,-12,5,-34,-11,5,-34,-18,5,-34
10/18/2017 8:30,5,10,-4,6,10,-4,8,17,-4,9,21,-4,29,34,-4
11/17/2017 8:30,4,7,-9,16,18,-9,3,20,-9,11,20,-9,5,20,-9
12/19/2017 8:30,3,9,-5,-4,9,-7,-3,9,-18,-10,9,-18,-7,9,-18
3/16/2018 8:30,-19,0,-20,-31,0,-38,-40,0,-52,-59,0,-68,-42,0,-68
4/17/2018 8:30,-9,4,-12,-8,4,-12,-16,4,-16,-13,4,-21,-11,4,-21
5/16/2018 8:30,-15,4,-17,20,22,-17,14,39,-17,4,39,-17,17,39,-17
6/19/2018 8:30,6,15,-7,18,19,-7,15,23,-7,28,36,-7,20,39,-7
7/18/2018 8:30,0,5,-11,6,9,-11,18,20,-11,20,27,-11,37,39,-11
9/19/2018 8:30,3,6,-5,4,6,-9,-10,6,-22,2,21,-22,10,21,-22
10/17/2018 8:30,4,4,-10,6,8,-10,13,14,-10,8,16,-10,-1,16,-10
12/18/2013 0:00,0,1,-1,-1,1,-2,-2,1,-4,-3,4,-5,-7,4,-14
1/18/2007 12:00,4,6,-14,3,6,-14,3,6,-14,11,12,-14,12,21,-14
2/15/2007 12:00,-5,6,-10,-10,6,-15,-15,6,-24,0,6,-24,-5,6,-24
3/15/2007 12:00,0,14,-6,-10,14,-11,-9,14,-13,-6,14,-13,-5,14,-13
4/19/2007 12:00,0,10,-7,3,10,-7,-3,10,-7,0,10,-7,2,10,-7
5/17/2007 12:00,7,11,-5,6,11,-5,1,11,-5,3,11,-5,3,11,-5
6/21/2007 12:00,5,6,-2,2,6,-2,2,6,-2,-5,6,-8,-4,6,-8
